        Frequency / MHz                S1,1 (39)/abs,dB
----------------------------------------------------------------------
                      40                      -4.0729746
               40.259998                      -4.1449989
                   40.52                      -4.2192793
               40.779999                      -4.2958917
               41.040001                       -4.374865
               41.299999                      -4.4561893
               41.560001                      -4.5398588
                   41.82                       -4.625894
               42.079998                      -4.7143603
                   42.34                      -4.8053369
               42.599998                      -4.8988907
               42.860001                      -4.9950361
               43.119999                       -5.093739
               43.380001                      -5.1949294
               43.639999                       -5.298539
               43.900002                       -5.404532
                   44.16                      -5.5129055
               44.419998                      -5.6236606
                   44.68                      -5.7367745
               44.939999                      -5.8521678
               45.200001                      -5.9697053
               45.459999                      -6.0892229
               45.720001                      -6.2105585
                   45.98                      -6.3335838
               46.240002                      -6.4581956
                    46.5                      -6.5842903
               46.759998                      -6.7117305
                   47.02                      -6.8403223
               47.279999                      -6.9698215
               47.540001                      -7.0999595
               47.799999                      -7.2304805
               48.060001                      -7.3611635
                   48.32                      -7.4918136
               48.579998                      -7.6222361
                   48.84                      -7.7522076
               49.099998                      -7.8814626
               49.360001                      -8.0097059
               49.619999                      -8.1366494
               49.880001                      -8.2620333
               50.139999                      -8.3856403
               50.400002                      -8.5072699
                   50.66                      -8.6267059
               50.919998                      -8.7436939
                   51.18                      -8.8579447
               51.439999                      -8.9691796
               51.700001                      -9.0771805
               51.959999                      -9.1818347
               52.220001                      -9.2831262
                   52.48                      -9.3810938
               52.740002                      -9.4757653
                      53                      -9.5671044
               53.259998                      -9.6550085
                   53.52                      -9.7393485
               53.779999                      -9.8200375
               54.040001                      -9.8970904
               54.299999                      -9.9706355
               54.560001                      -10.040872
                   54.82                      -10.108009
               55.079998                      -10.172204
                   55.34                      -10.233544
               55.599998                       -10.29209
               55.860001                      -10.347926
               56.119999                       -10.40122
               56.380001                      -10.452233
               56.639999                      -10.501272
               56.900002                      -10.548634
                   57.16                      -10.594549
               57.419998                      -10.639174
                   57.68                       -10.68263
               57.939999                      -10.725064
               58.200001                      -10.766698
               58.459999                      -10.807834
               58.720001                      -10.848805
                   58.98                      -10.889919
               59.240002                      -10.931417
                    59.5                      -10.973468
               59.759998                      -11.016216
                   60.02                      -11.059849
               60.279999                      -11.104636
               60.540001                      -11.150934
               60.799999                      -11.199134
               61.060001                      -11.249614
                   61.32                      -11.302695
               61.579998                      -11.358664
                   61.84                      -11.417821
               62.099998                      -11.480545
               62.360001                      -11.547342
               62.619999                      -11.618848
               62.880001                      -11.695779
               63.139999                      -11.778891
               63.400002                      -11.868954
                   63.66                      -11.966783
               63.919998                      -12.073286
                   64.18                      -12.189544
               64.440002                      -12.316844
               64.699997                      -12.456674
               64.959999                      -12.610668
               65.220001                      -12.780529
               65.480003                      -12.967957
               65.739998                      -13.174584
                      66                      -13.401909
               66.260002                      -13.651215
               66.519997                      -13.923402
               66.779999                      -14.218749
               67.040001                      -14.536609
               67.300003                      -14.875068
               67.559998                      -15.230669
                   67.82                      -15.598258
               68.080002                      -15.971052
               68.339996                      -16.340983
               68.599998                      -16.699324
               68.860001                      -17.037558
               69.120003                      -17.348324
               69.379997                      -17.626272
               69.639999                      -17.868606
               69.900002                       -18.07521
               70.159996                      -18.248354
               70.419998                      -18.392112
                   70.68                       -18.51167
               70.940002                       -18.61267
               71.199997                      -18.700701
               71.459999                      -18.780925
               71.720001                      -18.857841
               71.980003                      -18.935161
               72.239998                      -19.015785
                    72.5                      -19.101866
               72.760002                      -19.194964
               73.019997                      -19.296237
               73.279999                       -19.40662
               73.540001                      -19.526931
               73.800003                      -19.657897
               74.059998                      -19.800097
                   74.32                      -19.953912
               74.580002                      -20.119509
               74.839996                      -20.296924
               75.099998                      -20.486197
               75.360001                       -20.68751
               75.620003                      -20.901251
               75.879997                      -21.127965
               76.139999                      -21.368234
               76.400002                       -21.62255
               76.659996                      -21.891268
               76.919998                       -22.17469
                   77.18                      -22.473216
               77.440002                      -22.787508
               77.699997                      -23.118547
               77.959999                      -23.467556
               78.220001                      -23.835842
               78.480003                      -24.224643
               78.739998                      -24.635116
                      79                      -25.068475
               79.260002                      -25.526224
               79.519997                      -26.010375
               79.779999                      -26.523503
               80.040001                      -27.068615
               80.300003                      -27.648917
