        Frequency / MHz                S1,1 (5)/abs,dB
----------------------------------------------------------------------
                      40                      -5.4552688
               40.259998                      -5.5055381
                   40.52                      -5.5555191
               40.779999                      -5.6051985
               41.040001                      -5.6545685
               41.299999                      -5.7036196
               41.560001                      -5.7523437
                   41.82                      -5.8007331
               42.079998                       -5.848781
                   42.34                      -5.8964804
               42.599998                      -5.9438257
               42.860001                      -5.9908096
               43.119999                      -6.0374291
               43.380001                      -6.0836754
               43.639999                      -6.1295459
               43.900002                      -6.1750344
                   44.16                      -6.2201357
               44.419998                      -6.2648473
                   44.68                      -6.3091636
               44.939999                      -6.3530828
               45.200001                      -6.3966009
               45.459999                       -6.439717
               45.720001                      -6.4824308
                   45.98                       -6.524741
               46.240002                      -6.5666509
                    46.5                      -6.6081624
               46.759998                      -6.6492803
                   47.02                       -6.690008
               47.279999                      -6.7303522
               47.540001                      -6.7703207
               47.799999                      -6.8099202
               48.060001                      -6.8491594
                   48.32                      -6.8880478
               48.579998                      -6.9265935
                   48.84                      -6.9648059
               49.099998                      -7.0026946
               49.360001                      -7.0402664
               49.619999                      -7.0775327
               49.880001                      -7.1145001
               50.139999                       -7.151178
               50.400002                       -7.187574
                   50.66                      -7.2236959
               50.919998                      -7.2595508
                   51.18                      -7.2951485
               51.439999                      -7.3304964
               51.700001                      -7.3656041
               51.959999                      -7.4004797
               52.220001                      -7.4351347
                   52.48                      -7.4695812
               52.740002                      -7.5038276
                      53                      -7.5378897
               53.259998                      -7.5717793
                   53.52                      -7.6055104
               53.779999                      -7.6390986
               54.040001                      -7.6725588
               54.299999                      -7.7059055
               54.560001                      -7.7391561
                   54.82                      -7.7723255
               55.079998                      -7.8054306
                   55.34                      -7.8384877
               55.599998                      -7.8715127
               55.860001                      -7.9045222
               56.119999                      -7.9375322
               56.380001                      -7.9705603
               56.639999                      -8.0036215
               56.900002                       -8.036735
                   57.16                      -8.0699153
               57.419998                      -8.1031819
                   57.68                      -8.1365528
               57.939999                      -8.1700462
               58.200001                      -8.2036813
               58.459999                      -8.2374779
               58.720001                      -8.2714568
                   58.98                      -8.3056384
               59.240002                      -8.3400432
                    59.5                      -8.3746944
               59.759998                      -8.4096135
                   60.02                      -8.4448214
               60.279999                       -8.480342
               60.540001                      -8.5161963
               60.799999                      -8.5524071
               61.060001                      -8.5889973
                   61.32                      -8.6259882
               61.579998                      -8.6634024
                   61.84                      -8.7012613
               62.099998                      -8.7395896
               62.360001                      -8.7784059
               62.619999                      -8.8177346
               62.880001                      -8.8576002
               63.139999                      -8.8980225
               63.400002                      -8.9390268
                   63.66                      -8.9806368
               63.919998                      -9.0228774
                   64.18                       -9.065773
               64.440002                      -9.1093483
               64.699997                      -9.1536309
               64.959999                      -9.1986465
               65.220001                      -9.2444223
               65.480003                      -9.2909872
               65.739998                      -9.3383668
                      66                      -9.3865911
               66.260002                      -9.4356868
               66.519997                       -9.485685
               66.779999                      -9.5366135
               67.040001                      -9.5885002
               67.300003                      -9.6413753
               67.559998                      -9.6952692
                   67.82                      -9.7502103
               68.080002                      -9.8062267
               68.339996                      -9.8633496
               68.599998                       -9.921606
               68.860001                      -9.9810279
               69.120003                      -10.041643
               69.379997                       -10.10348
               69.639999                      -10.166571
               69.900002                       -10.23094
               70.159996                      -10.296619
               70.419998                      -10.363635
                   70.68                      -10.432016
               70.940002                      -10.501789
               71.199997                      -10.572981
               71.459999                      -10.645616
               71.720001                      -10.719722
               71.980003                      -10.795319
               72.239998                      -10.872434
                    72.5                      -10.951084
               72.760002                      -11.031293
               73.019997                      -11.113077
               73.279999                      -11.196453
               73.540001                      -11.281436
               73.800003                      -11.368038
               74.059998                      -11.456271
                   74.32                      -11.546141
               74.580002                      -11.637655
               74.839996                      -11.730814
               75.099998                      -11.825619
               75.360001                      -11.922065
               75.620003                      -12.020145
               75.879997                      -12.119849
               76.139999                       -12.22116
               76.400002                      -12.324061
               76.659996                      -12.428529
               76.919998                      -12.534533
                   77.18                      -12.642045
               77.440002                      -12.751023
               77.699997                      -12.861429
               77.959999                      -12.973213
               78.220001                      -13.086324
               78.480003                      -13.200702
               78.739998                      -13.316286
                      79                      -13.433005
               79.260002                      -13.550789
               79.519997                      -13.669556
               79.779999                      -13.789224
               80.040001                      -13.909704
               80.300003                      -14.030903
               80.559998                      -14.152724
                   80.82                      -14.275065
               81.080002                      -14.397821
               81.339996                      -14.520884
               81.599998                      -14.644144
               81.860001                      -14.767486
               82.120003                      -14.890798
               82.379997                      -15.013963
               82.639999                      -15.136866
               82.900002                      -15.259393
               83.159996                      -15.381429
               83.419998                      -15.502864
                   83.68                      -15.623588
               83.940002                      -15.743498
               84.199997                      -15.862491
               84.459999                      -15.980474
               84.720001                      -16.097357
               84.980003                      -16.213059
               85.239998                      -16.327503
                    85.5                      -16.440622
               85.760002                      -16.552358
               86.019997                      -16.662661
               86.279999                       -16.77149
               86.540001                      -16.878812
               86.800003                      -16.984607
               87.059998                      -17.088862
                   87.32                      -17.191572
               87.580002                      -17.292745
               87.839996                      -17.392396
               88.099998                       -17.49055
               88.360001                      -17.587237
               88.620003                      -17.682501
               88.879997                      -17.776387
               89.139999                      -17.868953
               89.400002                       -17.96026
               89.659996                      -18.050374
               89.919998                      -18.139369
                   90.18                      -18.227324
               90.440002                      -18.314319
               90.699997                      -18.400439
               90.959999                      -18.485773
               91.220001                      -18.570411
               91.480003                      -18.654445
               91.739998                      -18.737968
                      92                      -18.821073
               92.260002                      -18.903855
               92.519997                      -18.986408
               92.779999                      -19.068825
               93.040001                      -19.151198
               93.300003                      -19.233618
               93.559998                      -19.316176
                   93.82                      -19.398959
               94.080002                      -19.482054
               94.339996                      -19.565545
               94.599998                      -19.649515
               94.860001                      -19.734044
               95.120003                      -19.819211
               95.379997                      -19.905093
               95.639999                      -19.991764
               95.900002                      -20.079298
               96.159996                      -20.167763
               96.419998                       -20.25723
                   96.68                      -20.347767
               96.940002                      -20.439437
               97.199997                      -20.532307
               97.459999                      -20.626436
               97.720001                      -20.721888
               97.980003                       -20.81872
               98.239998                      -20.916992
                    98.5                      -21.016759
               98.760002                      -21.118079
               99.019997                      -21.221006
               99.279999                      -21.325593
               99.540001                      -21.431897
               99.800003                      -21.539968
                  100.06                      -21.649863
                  100.32                      -21.761632
                  100.58                       -21.87533
                  100.84                      -21.991011
                   101.1                      -22.108728
                  101.36                      -22.228536
                  101.62                      -22.350493
                  101.88                      -22.474654
                  102.14                      -22.601078
                   102.4                      -22.729823
                  102.66                       -22.86095
                  102.92                      -22.994519
                  103.18                      -23.130596
                  103.44                      -23.269243
                   103.7                       -23.41053
                  103.96                       -23.55452
                  104.22                      -23.701287
                  104.48                      -23.850904
                  104.74                      -24.003445
                     105                      -24.158992
                  105.26                      -24.317622
                  105.52                      -24.479423
                  105.78                      -24.644482
                  106.04                      -24.812894
                   106.3                      -24.984756
                  106.56                      -25.160167
                  106.82                      -25.339237
                  107.08                      -25.522076
                  107.34                        -25.7088
                   107.6                      -25.899532
                  107.86                      -26.094397
                  108.12                       -26.29353
                  108.38                      -26.497067
                  108.64                      -26.705152
                   108.9                      -26.917935
                  109.16                      -27.135572
                  109.42                      -27.358225
                  109.68                      -27.586061
                  109.94                      -27.819254
                   110.2                      -28.057987
                  110.46                      -28.302445
                  110.72                      -28.552822
                  110.98                      -28.809316
                  111.24                      -29.072127
                   111.5                      -29.341459
                  111.76                      -29.617516
                  112.02                      -29.900498
                  112.28                      -30.190596
                  112.54                      -30.487989
                   112.8                      -30.792835
                  113.06                      -31.105258
                  113.32                      -31.425344
                  113.58                      -31.753119
                  113.84                      -32.088532
                   114.1                      -32.431433
                  114.36                      -32.781539
                  114.62                      -33.138399
                  114.88                      -33.501351
                  115.14                      -33.869456
                   115.4                      -34.241446
                  115.66                      -34.615634
                  115.92                      -34.989831
                  116.18                      -35.361251
                  116.44                       -35.72642
                   116.7                      -36.081101
                  116.96                      -36.420251
                  117.22                      -36.738049
                  117.48                       -37.02802
                  117.74                      -37.283282
                     118                      -37.496947
                  118.26                      -37.662652
                  118.52                      -37.775157
                  118.78                      -37.830931
                  119.04                      -37.828581
                   119.3                      -37.769037
                  119.56                      -37.655434
                  119.82                       -37.49273
                  120.08                      -37.287144
                  120.34                      -37.045546
                   120.6                      -36.774903
                  120.86                      -36.481842
                  121.12                      -36.172369
                  121.38                       -35.85171
                  121.64                      -35.524275
                   121.9                      -35.193683
                  122.16                      -34.862831
                  122.42                       -34.53399
                  122.68                      -34.208897
                  122.94                      -33.888856
                   123.2                      -33.574812
                  123.46                      -33.267424
                  123.72                      -32.967136
                  123.98                      -32.674213
                  124.24                      -32.388792
                   124.5                      -32.110905
                  124.76                      -31.840514
                  125.02                      -31.577525
                  125.28                      -31.321807
                  125.54                      -31.073201
                   125.8                      -30.831528
                  126.06                      -30.596601
                  126.32                      -30.368225
                  126.58                      -30.146201
                  126.84                      -29.930329
                   127.1                      -29.720412
                  127.36                      -29.516256
                  127.62                      -29.317664
                  127.88                      -29.124449
                  128.14                      -28.936427
               128.39999                      -28.753417
                  128.66                      -28.575244
                  128.92                      -28.401739
               129.17999                      -28.232737
                  129.44                      -28.068083
                   129.7                      -27.907627
               129.96001                      -27.751222
                  130.22                      -27.598734
                  130.48                      -27.450031
               130.74001                      -27.304989
                     131                       -27.16349
               131.25999                      -27.025422
                  131.52                       -26.89068
                  131.78                      -26.759161
               132.03999                       -26.63077
                   132.3                      -26.505414
                  132.56                      -26.383005
               132.81999                      -26.263457
                  133.08                      -26.146689
                  133.34                      -26.032624
               133.60001                      -25.921185
                  133.86                        -25.8123
                  134.12                        -25.7059
                  134.38                      -25.601917
                  134.64                      -25.500288
               134.89999                      -25.400952
                  135.16                      -25.303849
                  135.42                      -25.208925
               135.67999                      -25.116127
                  135.94                      -25.025403
                   136.2                      -24.936707
               136.46001                      -24.849994
                  136.72                      -24.765218
                  136.98                      -24.682339
               137.24001                      -24.601316
                   137.5                       -24.52211
               137.75999                      -24.444686
                  138.02                      -24.369007
                  138.28                      -24.295039
               138.53999                      -24.222748
                   138.8                      -24.152101
                  139.06                      -24.083067
               139.31999                      -24.015618
                  139.58                      -23.949723
                  139.84                      -23.885356
               140.10001                      -23.822489
                  140.36                        -23.7611
                  140.62                      -23.701162
                  140.88                      -23.642654
                  141.14                      -23.585555
               141.39999                      -23.529845
                  141.66                      -23.475502
                  141.92                      -23.422511
               142.17999                      -23.370851
                  142.44                      -23.320507
                   142.7                      -23.271462
               142.96001                        -23.2237
                  143.22                      -23.177206
                  143.48                      -23.131964
               143.74001                      -23.087961
                     144                      -23.045182
               144.25999                      -23.003615
                  144.52                      -22.963247
                  144.78                      -22.924067
               145.03999                      -22.886062
                   145.3                      -22.849222
                  145.56                      -22.813539
               145.81999                      -22.779004
                  146.08                      -22.745607
                  146.34                      -22.713341
               146.60001                        -22.6822
                  146.86                      -22.652176
                  147.12                      -22.623263
                  147.38                      -22.595455
                  147.64                      -22.568747
               147.89999                      -22.543135
                  148.16                      -22.518612
