        Frequency / MHz                S1,1 (22)/abs,dB
----------------------------------------------------------------------
                      40                      -8.1002091
               40.259998                      -8.1475778
                   40.52                      -8.1948229
               40.779999                      -8.2419272
               41.040001                      -8.2888694
               41.299999                      -8.3356335
               41.560001                      -8.3821993
                   41.82                      -8.4285494
               42.079998                       -8.474665
                   42.34                      -8.5205292
               42.599998                      -8.5661226
               42.860001                      -8.6114302
               43.119999                      -8.6564369
               43.380001                      -8.7011289
               43.639999                      -8.7454946
               43.900002                      -8.7895236
                   44.16                      -8.8332085
               44.419998                      -8.8765414
                   44.68                      -8.9195165
               44.939999                      -8.9621269
               45.200001                      -9.0043687
               45.459999                      -9.0462364
               45.720001                      -9.0877245
                   45.98                      -9.1288287
               46.240002                      -9.1695457
                    46.5                      -9.2098699
               46.759998                      -9.2498012
                   47.02                      -9.2893361
               47.279999                      -9.3284793
               47.540001                      -9.3672299
               47.799999                      -9.4055935
               48.060001                      -9.4435752
                   48.32                      -9.4811825
               48.579998                      -9.5184233
                   48.84                      -9.5553054
               49.099998                      -9.5918379
               49.360001                      -9.6280323
               49.619999                      -9.6638959
               49.880001                      -9.6994403
               50.139999                      -9.7346768
               50.400002                      -9.7696174
                   50.66                      -9.8042751
               50.919998                      -9.8386637
                   51.18                       -9.872799
               51.439999                      -9.9066992
               51.700001                      -9.9403823
               51.959999                      -9.9738655
               52.220001                      -10.007169
                   52.48                      -10.040312
               52.740002                      -10.073315
                      53                      -10.106197
               53.259998                      -10.138977
                   53.52                      -10.171673
               53.779999                      -10.204307
               54.040001                      -10.236896
               54.299999                      -10.269464
               54.560001                      -10.302034
                   54.82                      -10.334628
               55.079998                      -10.367272
                   55.34                      -10.399993
               55.599998                      -10.432821
               55.860001                      -10.465785
               56.119999                      -10.498916
               56.380001                      -10.532245
               56.639999                      -10.565803
               56.900002                      -10.599625
                   57.16                      -10.633741
               57.419998                      -10.668187
                   57.68                      -10.702998
               57.939999                      -10.738209
               58.200001                      -10.773858
               58.459999                      -10.809982
               58.720001                      -10.846627
                   58.98                      -10.883834
               59.240002                      -10.921648
                    59.5                      -10.960117
               59.759998                      -10.999289
                   60.02                      -11.039215
               60.279999                      -11.079946
               60.540001                      -11.121535
               60.799999                      -11.164035
               61.060001                        -11.2075
                   61.32                       -11.25199
               61.579998                      -11.297559
                   61.84                      -11.344271
               62.099998                       -11.39219
               62.360001                      -11.441379
               62.619999                      -11.491909
               62.880001                      -11.543852
               63.139999                      -11.597281
               63.400002                      -11.652274
                   63.66                      -11.708909
               63.919998                      -11.767267
                   64.18                      -11.827432
               64.440002                      -11.889486
               64.699997                      -11.953515
               64.959999                      -12.019605
               65.220001                      -12.087845
               65.480003                      -12.158327
               65.739998                       -12.23114
                      66                      -12.306381
               66.260002                      -12.384148
               66.519997                      -12.464539
               66.779999                      -12.547656
               67.040001                      -12.633604
               67.300003                      -12.722486
               67.559998                      -12.814409
                   67.82                      -12.909479
               68.080002                      -13.007804
               68.339996                      -13.109488
               68.599998                      -13.214636
               68.860001                      -13.323353
               69.120003                      -13.435743
               69.379997                      -13.551907
               69.639999                      -13.671947
               69.900002                      -13.795961
               70.159996                      -13.924049
               70.419998                      -14.056304
                   70.68                      -14.192823
               70.940002                      -14.333693
               71.199997                      -14.479002
               71.459999                       -14.62883
               71.720001                      -14.783256
               71.980003                      -14.942346
               72.239998                      -15.106163
                    72.5                      -15.274763
               72.760002                      -15.448191
               73.019997                      -15.626484
               73.279999                      -15.809671
               73.540001                      -15.997769
               73.800003                      -16.190788
               74.059998                      -16.388722
                   74.32                      -16.591558
               74.580002                      -16.799269
               74.839996                      -17.011811
               75.099998                      -17.229127
               75.360001                      -17.451142
               75.620003                      -17.677761
               75.879997                      -17.908868
               76.139999                      -18.144325
               76.400002                      -18.383966
               76.659996                      -18.627602
               76.919998                      -18.875012
                   77.18                      -19.125946
               77.440002                      -19.380119
               77.699997                      -19.637213
               77.959999                      -19.896871
               78.220001                      -20.158697
               78.480003                      -20.422247
               78.739998                       -20.68704
                      79                      -20.952539
               79.260002                       -21.21816
               79.519997                      -21.483264
               79.779999                      -21.747161
               80.040001                      -22.009107
               80.300003                      -22.268309
               80.559998                      -22.523922
                   80.82                      -22.775063
               81.080002                      -23.020813
               81.339996                      -23.260236
               81.599998                      -23.492379
               81.860001                      -23.716299
               82.120003                      -23.931073
               82.379997                      -24.135821
               82.639999                      -24.329721
               82.900002                      -24.512033
               83.159996                      -24.682115
               83.419998                      -24.839437
                   83.68                      -24.983605
               83.940002                      -25.114359
               84.199997                       -25.23159
               84.459999                      -25.335335
               84.720001                      -25.425778
               84.980003                      -25.503243
               85.239998                      -25.568182
                    85.5                      -25.621158
               85.760002                      -25.662833
               86.019997                      -25.693944
               86.279999                      -25.715284
               86.540001                      -25.727687
               86.800003                      -25.732007
               87.059998                      -25.729095
                   87.32                      -25.719794
               87.580002                      -25.704921
               87.839996                      -25.685256
               88.099998                       -25.66154
               88.360001                      -25.634463
               88.620003                      -25.604665
               88.879997                      -25.572739
               89.139999                      -25.539223
               89.400002                       -25.50461
               89.659996                      -25.469343
               89.919998                      -25.433827
                   90.18                       -25.39842
               90.440002                      -25.363448
               90.699997                      -25.329197
               90.959999                      -25.295921
               91.220001                      -25.263841
               91.480003                      -25.233149
               91.739998                       -25.20401
                      92                      -25.176561
               92.260002                      -25.150918
               92.519997                      -25.127174
               92.779999                      -25.105405
               93.040001                      -25.085672
               93.300003                      -25.068025
               93.559998                      -25.052502
                   93.82                      -25.039131
               94.080002                      -25.027938
               94.339996                      -25.018938
               94.599998                      -25.012141
               94.860001                      -25.007552
               95.120003                      -25.005164
               95.379997                      -25.004968
               95.639999                      -25.006946
               95.900002                      -25.011072
               96.159996                      -25.017315
               96.419998                       -25.02564
                   96.68                      -25.036008
               96.940002                      -25.048379
               97.199997                      -25.062713
               97.459999                      -25.078969
               97.720001                      -25.097112
               97.980003                      -25.117104
               98.239998                      -25.138908
                    98.5                       -25.16249
               98.760002                      -25.187813
               99.019997                      -25.214837
               99.279999                      -25.243521
               99.540001                      -25.273821
               99.800003                      -25.305693
                  100.06                       -25.33909
                  100.32                      -25.373965
                  100.58                      -25.410276
                  100.84                      -25.447985
                   101.1                      -25.487057
                  101.36                      -25.527466
                  101.62                      -25.569189
                  101.88                      -25.612209
                  102.14                      -25.656514
                   102.4                      -25.702091
                  102.66                       -25.74893
                  102.92                      -25.797023
                  103.18                      -25.846361
                  103.44                      -25.896934
                   103.7                      -25.948735
                  103.96                      -26.001763
                  104.22                      -26.056018
                  104.48                       -26.11151
                  104.74                      -26.168256
                     105                      -26.226283
                  105.26                      -26.285623
                  105.52                      -26.346316
                  105.78                      -26.408406
                  106.04                      -26.471941
                   106.3                      -26.536967
                  106.56                      -26.603532
                  106.82                      -26.671678
                  107.08                       -26.74145
                  107.34                      -26.812894
                   107.6                       -26.88605
                  107.86                      -26.960973
                  108.12                      -27.037717
                  108.38                      -27.116342
                  108.64                       -27.19692
                   108.9                      -27.279522
                  109.16                       -27.36423
                  109.42                      -27.451123
                  109.68                      -27.540275
                  109.94                      -27.631761
                   110.2                      -27.725645
                  110.46                      -27.821984
                  110.72                       -27.92083
                  110.98                      -28.022231
                  111.24                      -28.126227
                   111.5                      -28.232866
                  111.76                      -28.342196
                  112.02                      -28.454268
                  112.28                       -28.56914
                  112.54                      -28.686871
                   112.8                      -28.807521
                  113.06                      -28.931142
                  113.32                      -29.057776
                  113.58                      -29.187454
                  113.84                      -29.320182
                   114.1                      -29.455951
                  114.36                      -29.594732
                  114.62                      -29.736481
                  114.88                       -29.88114
                  115.14                      -30.028648
                   115.4                      -30.178935
                  115.66                      -30.331931
                  115.92                      -30.487561
                  116.18                      -30.645736
                  116.44                      -30.806349
                   116.7                      -30.969262
                  116.96                      -31.134292
                  117.22                      -31.301202
                  117.48                      -31.469692
                  117.74                      -31.639399
                     118                      -31.809896
                  118.26                      -31.980705
                  118.52                      -32.151302
                  118.78                      -32.321139
                  119.04                      -32.489652
                   119.3                      -32.656266
                  119.56                      -32.820394
                  119.82                      -32.981425
                  120.08                      -33.138701
                  120.34                      -33.291485
                   120.6                      -33.438928
                  120.86                      -33.580042
                  121.12                      -33.713677
                  121.38                      -33.838528
                  121.64                      -33.953153
                   121.9                       -34.05603
                  122.16                      -34.145627
                  122.42                      -34.220496
                  122.68                      -34.279372
                  122.94                      -34.321259
                   123.2                        -34.3455
                  123.46                      -34.351807
                  123.72                      -34.340268
                  123.98                      -34.311303
                  124.24                      -34.265602
                   124.5                      -34.204049
                  124.76                      -34.127651
                  125.02                      -34.037462
                  125.28                      -33.934544
                  125.54                      -33.819937
                   125.8                      -33.694649
                  126.06                      -33.559663
                  126.32                      -33.415947
                  126.58                      -33.264459
                  126.84                      -33.106159
                   127.1                      -32.942001
                  127.36                      -32.772924
                  127.62                      -32.599835
                  127.88                      -32.423595
                  128.14                      -32.244997
               128.39999                      -32.064758
                  128.66                      -31.883506
                  128.92                      -31.701788
               129.17999                       -31.52007
                  129.44                      -31.338747
                   129.7                      -31.158159
               129.96001                      -30.978598
                  130.22                      -30.800323
                  130.48                      -30.623566
               130.74001                      -30.448537
                     131                      -30.275424
               131.25999                      -30.104396
                  131.52                      -29.935597
                  131.78                      -29.769146
