        Frequency / MHz                S1,1/abs,dB
                   74.32                      -10.922031
               74.580002                      -11.106858
               74.839996                      -11.297617
               75.099998                      -11.494119
               75.360001                       -11.69614
               75.620003                      -11.903415
               75.879997                      -12.115647
               76.139999                      -12.332507
               76.400002                      -12.553629
               76.659996                      -12.778594
               76.919998                       -13.00689
                   77.18                      -13.237875
               77.440002                       -13.47073
               77.699997                      -13.704433
               77.959999                      -13.937739
               78.220001                      -14.169175
               78.480003                      -14.397052
               78.739998                      -14.619473
                      79                      -14.834356
               79.260002                      -15.039448
               79.519997                      -15.232356
               79.779999                      -15.410583
               80.040001                      -15.571595
               80.300003                      -15.712913
               80.559998                      -15.832229
                   80.82                      -15.927537
               81.080002                      -15.997259
               81.339996                       -16.04036
               81.599998                      -16.056407
               81.860001                      -16.045605
               82.120003                      -16.008755
               82.379997                      -15.947188
               82.639999                      -15.862668
               82.900002                       -15.75727
               83.159996                      -15.633275
               83.419998                      -15.493067
                   83.68                      -15.339046
               83.940002                      -15.173558
               84.199997                      -14.998834
               84.459999                       -14.81695
               84.720001                      -14.629785
               84.980003                      -14.439004
               85.239998                      -14.246044
                    85.5                      -14.052125
               85.760002                      -13.858263
               86.019997                      -13.665302
               86.279999                      -13.473939
               86.540001                      -13.284754
               86.800003                      -13.098223
               87.059998                       -12.91474
                   87.32                      -12.734613
               87.580002                      -12.558078
               87.839996                      -12.385294
               88.099998                      -12.216359
               88.360001                      -12.051323
               88.620003                      -11.890197
               88.879997                      -11.732972
               89.139999                      -11.579627
               89.400002                      -11.430134
               89.659996                      -11.284458
               89.919998                      -11.142554
                   90.18                      -11.004363
               90.440002                      -10.869816
               90.699997                      -10.738833
               90.959999                      -10.611334
               91.220001                      -10.487244
               91.480003                      -10.366504
               91.739998                      -10.249076
                      92                      -10.134949
               92.260002                       -10.02413
               92.519997                       -9.916653
               92.779999                      -9.8125724
               93.040001                      -9.7119678
               93.300003                      -9.6149462
               93.559998                      -9.5216576
                   93.82                      -9.4322919
               94.080002                      -9.3470959
               94.339996                      -9.2663747
               94.599998                      -9.1904945
               94.860001                      -9.1198816
               95.120003                      -9.0550211
               95.379997                      -8.9964497
               95.639999                      -8.9447559
               95.900002                      -8.9005688
               96.159996                      -8.8645562
               96.419998                      -8.8374111
                   96.68                      -8.8198363
               96.940002                      -8.8125224
               97.199997                      -8.8161184
               97.459999                      -8.8311871
               97.720001                      -8.8581649
               97.980003                      -8.8973105
               98.239998                      -8.9486632
                    98.5                      -9.0119961
               98.760002                      -9.0867939
               99.019997                      -9.1722394
               99.279999                      -9.2672185
               99.540001                      -9.3703486
               99.800003                      -9.4800318
                  100.06                      -9.5945124
                  100.32                      -9.7119613
                  100.58                      -9.8305575
                  100.84                      -9.9485726
                   101.1                      -10.064447
                  101.36                      -10.176849
                  101.62                      -10.284725
                  101.88                      -10.387309
                  102.14                      -10.484126
                   102.4                      -10.574978
                  102.66                      -10.659897
                  102.92                      -10.739109
                  103.18                      -10.812985
                  103.44                      -10.882001
                   103.7                      -10.946697
                  103.96                      -11.007652
                  104.22                      -11.065463
                  104.48                      -11.120726
                  104.74                      -11.174018
                     105                      -11.225894
                  105.26                      -11.276868
                  105.52                      -11.327417
                  105.78                      -11.377964
                  106.04                      -11.428899
                   106.3                      -11.480575
                  106.56                      -11.533326
                  106.82                      -11.587479
                  107.08                      -11.643355
                  107.34                      -11.701284
                   107.6                      -11.761596
                  107.86                      -11.824615
                  108.12                      -11.890669
                  108.38                      -11.960079
                  108.64                      -12.033165
                   108.9                      -12.110266
                  109.16                      -12.191738
                  109.42                      -12.277965
                  109.68                       -12.36937
                  109.94                      -12.466409
                   110.2                      -12.569566
                  110.46                      -12.679349
                  110.72                      -12.796289
                  110.98                      -12.920937
                  111.24                      -13.053869
                   111.5                      -13.195693
                  111.76                      -13.347048
                  112.02                      -13.508614
                  112.28                      -13.681092
                  112.54                      -13.865196
                   112.8                      -14.061633
                  113.06                      -14.271071
                  113.32                      -14.494118
                  113.58                      -14.731295
                  113.84                      -14.982998
                   114.1                      -15.249482
                  114.36                      -15.530811
                  114.62                      -15.826822
                  114.88                      -16.137073
                  115.14                      -16.460804
                   115.4                      -16.796882
                  115.66                      -17.143781
                  115.92                      -17.499563
                  116.18                      -17.861891
                  116.44                       -18.22805
                   116.7                      -18.594994
                  116.96                      -18.959382
                  117.22                      -19.317614
                  117.48                      -19.665855
                  117.74                      -20.000016
                     118                      -20.315754
                  118.26                      -20.608434
                  118.52                      -20.873122
                  118.78                      -21.104613
                  119.04                      -21.297517
                   119.3                      -21.446427
                  119.56                       -21.54618
                  119.82                        -21.5922
                  120.08                      -21.580874
                  120.34                       -21.50992
                   120.6                      -21.378658
                  120.86                      -21.188132
                  121.12                      -20.941051
                  121.38                      -20.641544
                  121.64                      -20.294813
                   121.9                      -19.906722
                  122.16                      -19.483401
                  122.42                      -19.030916
                  122.68                      -18.555028
                  122.94                       -18.06104
                   123.2                      -17.553732
                  123.46                      -17.037345
                  123.72                      -16.515629
                  123.98                      -15.991897
                  124.24                      -15.469098
                   124.5                      -14.949885
                  124.76                      -14.436682
                  125.02                      -13.931731
                  125.28                      -13.437145
                  125.54                      -12.954939
                   125.8                      -12.487068
                  126.06                      -12.035467
                  126.32                       -11.60207
                  126.58                      -11.188831
                  126.84                      -10.797738
                   127.1                      -10.430805
                  127.36                      -10.090052
                  127.62                       -9.777474
                  127.88                      -9.4949901
                  128.14                      -9.2443887
               128.39999                      -9.0272725
                  128.66                      -8.8449963
                  128.92                      -8.6986226
               129.17999                      -8.5888759
                  129.44                      -8.5161178
                   129.7                       -8.480338
               129.96001                      -8.4811558
                  130.22                      -8.5178476
                  130.48                      -8.5893807
               130.74001                      -8.6944661
                     131                      -8.8316267
               131.25999                      -8.9992565
                  131.52                      -9.1956966
                  131.78                      -9.4192967
               132.03999                      -9.6684728
                   132.3                      -9.9417473
                  132.56                       -10.23778
               132.81999                      -10.555391
                  133.08                      -10.893566
                  133.34                      -11.251469
               133.60001                      -11.628441
                  133.86                      -12.024016
                  134.12                       -12.43792
                  134.38                      -12.870082
                  134.64                      -13.320641
               134.89999                       -13.78994
                  135.16                      -14.278525
                  135.42                      -14.787133
               135.67999                      -15.316691
                  135.94                      -15.868301
                   136.2                      -16.443243
               136.46001                      -17.042964
                  136.72                      -17.669071
                  136.98                      -18.323286
               137.24001                      -19.007378
                   137.5                      -19.723009
               137.75999                      -20.471488
                  138.02                      -21.253355
                  138.28                      -22.067697
               138.53999                      -22.911079
                   138.8                      -23.775871
                  139.06                      -24.647817
               139.31999                      -25.502855
                  139.58                      -26.303952
                  139.84                      -27.000217
               140.10001                      -27.532314
                  140.36                      -27.847354
                  140.62                      -27.919147
                  140.88                      -27.760459
                  141.14                      -27.416782
               141.39999                      -26.947106
                  141.66                      -26.406099
                  141.92                      -25.835476
               142.17999                      -25.263183
                  142.44                      -24.706128
                   142.7                      -24.173505
               142.96001                      -23.669509
                  143.22                      -23.195238
                  143.48                      -22.749936
               143.74001                      -22.331772
                     144                      -21.938337
               144.25999                      -21.566956
                  144.52                      -21.214894
                  144.78                      -20.879478
               145.03999                      -20.558177
                   145.3                      -20.248641
                  145.56                      -19.948709
               145.81999                      -19.656428
                  146.08                      -19.370057
                  146.34                      -19.088086
               146.60001                       -18.80926
                  146.86                      -18.532599
                  147.12                        -18.2574
                  147.38                      -17.983234
                  147.64                      -17.709903
               147.89999                      -17.437402
                  148.16                      -17.165869
                  148.42                       -16.89555
               148.67999                      -16.626759
                  148.94                      -16.359876
                   149.2                      -16.095322
               149.46001                      -15.833553
                  149.72                      -15.575037
                  149.98                      -15.320233
               150.24001                      -15.069566
                   150.5                       -14.82341
               150.75999                       -14.58207
                  151.02                      -14.345806
                  151.28                      -14.114825
               151.53999                      -13.889311
                   151.8                      -13.669431
                  152.06                      -13.455348
               152.31999                      -13.247214
                  152.58                      -13.045164
                  152.84                       -12.84932
               153.10001                      -12.659784
                  153.36                      -12.476657
                  153.62                      -12.300043
                  153.88                      -12.130078
                  154.14                      -11.966936
               154.39999                      -11.810841
                  154.66                      -11.662068
                  154.92                       -11.52094
               155.17999                      -11.387827
                  155.44                      -11.263155
                   155.7                      -11.147414
               155.96001                      -11.041181
                  156.22                      -10.945141
                  156.48                      -10.860114
               156.74001                      -10.787066
                     157                      -10.727128
               157.25999                      -10.681594
                  157.52                      -10.651924
                  157.78                      -10.639754
               158.03999                      -10.646894
                   158.3                      -10.675332
                  158.56                      -10.727223
               158.81999                      -10.804867
                  159.08                      -10.910653
                  159.34                      -11.046974
               159.60001                      -11.216105
                  159.86                      -11.420043
                  160.12                      -11.660339
                  160.38                      -11.937875
                  160.64                      -12.252668
               160.89999                      -12.603625
                  161.16                      -12.988334
                  161.42                      -13.402843
               161.67999                      -13.841473
                  161.94                      -14.296688
                   162.2                      -14.759068
               162.46001                      -15.217455
                  162.72                      -15.659351
                  162.98                      -16.071634
               163.24001                      -16.441601
                   163.5                      -16.758245
               163.75999                      -17.013527
                  164.02                      -17.203331
                  164.28                      -17.327823
               164.53999                      -17.391105
                   164.8                      -17.400293
                  165.06                      -17.364306
               165.31999                       -17.29268
                  165.58                      -17.194635
                  165.84                      -17.078476
               166.10001                      -16.951295
                  166.36                      -16.818912
                  166.62                      -16.685952
                  166.88                      -16.555988
                  167.14                      -16.431709
               167.39999                      -16.315082
                  167.66                      -16.207497
                  167.92                      -16.109895
               168.17999                       -16.02287
                  168.44                      -15.946745
                   168.7                      -15.881651
               168.96001                      -15.827556
                  169.22                      -15.784303
                  169.48                      -15.751627
               169.74001                      -15.729156
                     170                      -15.716431
               170.25999                      -15.712896
                  170.52                       -15.71791
                  170.78                      -15.730743
               171.03999                      -15.750582
                   171.3                      -15.776526
                  171.56                      -15.807588
               171.81999                      -15.842687
                  172.08                      -15.880653
                  172.34                       -15.92023
               172.60001                      -15.960084
                  172.86                      -15.998828
                  173.12                      -16.035055
                  173.38                      -16.067369
                  173.64                      -16.094438
               173.89999                      -16.115039
                  174.16                      -16.128116
                  174.42                      -16.132824
               174.67999                      -16.128573
                  174.94                      -16.115064
                   175.2                      -16.092302
               175.46001                      -16.060607
                  175.72                      -16.020601
                  175.98                      -15.973186
               176.24001                      -15.919505
                   176.5                      -15.860898
               176.75999                      -15.798842
                  177.02                      -15.734895
                  177.28                      -15.670635
               177.53999                      -15.607608
                   177.8                       -15.54728
                  178.06                      -15.491009
               178.31999                      -15.440018
                  178.58                      -15.395392
                  178.84                      -15.358072
               179.10001                      -15.328869
                  179.36                      -15.308458
                  179.62                      -15.297398
                  179.88                      -15.296137
                  180.14                      -15.305021
               180.39999                      -15.324318
                  180.66                      -15.354234
                  180.92                       -15.39494
               181.17999                      -15.446599
                  181.44                      -15.509383
                   181.7                      -15.583498
               181.96001                      -15.669186
                  182.22                      -15.766734
                  182.48                      -15.876476
               182.74001                      -15.998797
                     183                      -16.134136
               183.25999                      -16.283002
                  183.52                      -16.445971
                  183.78                      -16.623696
               184.03999                      -16.816878
                   184.3                      -17.026237
                  184.56                      -17.252442
               184.81999                      -17.496021
                  185.08                      -17.757224
                  185.34                      -18.035835
               185.60001                      -18.330911
                  185.86                      -18.640406
                  186.12                      -18.960632
                  186.38                      -19.285541
                  186.64                      -19.605815
               186.89999                      -19.907886
                  187.16                      -20.173179
                  187.42                      -20.378175
               187.67999                      -20.496121
                  187.94                      -20.501021
                   188.2                      -20.373541
               188.46001                      -20.106825
                  188.72                      -19.709284
                  188.98                      -19.202711
               189.24001                      -18.616827
                   189.5                       -17.98311
               189.75999                      -17.330214
                  190.02                      -16.681694
                  190.28                      -16.055518
               190.53999                      -15.464579
                   190.8                       -14.91755
                  191.06                      -14.419755
               191.31999                      -13.973908
                  191.58                      -13.580715
                  191.84                      -13.239342
               192.10001                      -12.947804
                  192.36                       -12.70328
                  192.62                      -12.502402
                  192.88                      -12.341487
                  193.14                      -12.216758
               193.39999                      -12.124508
                  193.66                      -12.061225
                  193.92                      -12.023677
               194.17999                      -12.008945
                  194.44                      -12.014429
                   194.7                      -12.037828
               194.96001                      -12.077128
                  195.22                      -12.130573
                  195.48                      -12.196655
               195.74001                      -12.274108
                     196                      -12.361889
               196.25999                      -12.459163
                  196.52                      -12.565273
                  196.78                      -12.679703
               197.03999                      -12.802038
                   197.3                      -12.931935
                  197.56                      -13.069098
               197.81999                      -13.213269
                  198.08                      -13.364224
                  198.34                      -13.521769
               198.60001                      -13.685726
                  198.86                      -13.855913
                  199.12                      -14.032113
                  199.38                      -14.214036
                  199.64                      -14.401295
               199.89999                       -14.59338
                  200.16                      -14.789652
                  200.42                      -14.989342
               200.67999                      -15.191547
                  200.94                       -15.39523
                   201.2                      -15.599197
               201.46001                      -15.802097
                  201.72                      -16.002402
                  201.98                      -16.198426
               202.24001                      -16.388361
                   202.5                      -16.570344
               202.75999                      -16.742549
                  203.02                      -16.903285
                  203.28                      -17.051089
               203.53999                       -17.18482
                   203.8                      -17.303707
                  204.06                      -17.407417
               204.31999                      -17.496081
                  204.58                      -17.570326
                  204.84                      -17.631266
               205.10001                      -17.680485
                  205.36                      -17.719964
                  205.62                         -17.752
                  205.88                      -17.779084
                  206.14                        -17.8038
               206.39999                      -17.828727
                  206.66                      -17.856378
                  206.92                      -17.889162
               207.17999                      -17.929378
                  207.44                      -17.979212
                   207.7                      -18.040735
               207.96001                      -18.115909
                  208.22                      -18.206586
                  208.48                      -18.314512
               208.74001                      -18.441343
                     209                      -18.588688
               209.25999                       -18.75815
                  209.52                      -18.951401
                  209.78                       -19.17024
               210.03999                      -19.416657
                   210.3                      -19.692901
                  210.56                      -20.001535
               210.81999                      -20.345525
                  211.08                      -20.728347
                  211.34                      -21.154141
               211.60001                      -21.627938
                  211.86                      -22.155957
                  212.12                         -22.746
                  212.38                       -23.40798
                  212.64                      -24.154627
               212.89999                      -25.002445
                  213.16                      -25.973014
                  213.42                       -27.09459
               213.67999                      -28.403391
                  213.94                      -29.941405
                   214.2                      -31.736802
               214.46001                      -33.711852
                  214.72                      -35.376375
                  214.98                      -35.590555
               215.24001                      -34.019333
                   215.5                      -31.774252
               215.75999                      -29.603695
                  216.02                      -27.683258
                  216.28                      -26.004733
               216.53999                      -24.526615
                   216.8                      -23.209597
                  217.06                      -22.022389
               217.31999                      -20.941099
                  217.58                      -19.947634
                  217.84                      -19.028276
               218.10001                      -18.172613
                  218.36                      -17.372744
                  218.62                      -16.622706
                  218.88                      -15.918058
                  219.14                      -15.255589
               219.39999                      -14.633117
                  219.66                      -14.049334
                  219.92                      -13.503697
               220.17999                      -12.996311
                  220.44                      -12.527811
                   220.7                      -12.099215
               220.96001                      -11.711762
                  221.22                      -11.366736
                  221.48                      -11.065289
               221.74001                      -10.808288
                     222                      -10.596181
               222.25999                      -10.428903
                  222.52                      -10.305825
                  222.78                      -10.225747
               223.03999                      -10.186933
                   223.3                      -10.187186
                  223.56                      -10.223948
               223.81999                      -10.294432
                  224.08                       -10.39575
                  224.34                      -10.525041
               224.60001                      -10.679583
                  224.86                      -10.856865
                  225.12                      -11.054647
                  225.38                      -11.270969
                  225.64                      -11.504146
               225.89999                      -11.752753
                  226.16                      -12.015592
                  226.42                      -12.291682
               226.67999                      -12.580222
                  226.94                       -12.88058
                   227.2                       -13.19226
               227.46001                      -13.514877
                  227.72                      -13.848095
                  227.98                      -14.191596
               228.24001                      -14.545009
                   228.5                      -14.907864
               228.75999                      -15.279538
                  229.02                      -15.659207
                  229.28                      -16.045782
               229.53999                      -16.437841
                   229.8                       -16.83354
                  230.06                      -17.230515
               230.31999                      -17.625771
                  230.58                      -18.015602
                  230.84                      -18.395547
               231.10001                      -18.760427
                  231.36                       -19.10448
                  231.62                      -19.421625
                  231.88                      -19.705856
                  232.14                      -19.951747
               232.39999                      -20.155016
                  232.66                      -20.313069
                  232.92                      -20.425434
               233.17999                      -20.493959
                  233.44                      -20.522739
                   233.7                      -20.517783
               233.96001                      -20.486474
                  234.22                      -20.436959
                  234.48                      -20.377566
               234.74001                      -20.316334
                     235                      -20.260696
               235.25999                      -20.217294
                  235.52                      -20.191906
                  235.78                      -20.189442
               236.03999                      -20.213965
                   236.3                       -20.26872
                  236.56                      -20.356142
               236.81999                      -20.477852
                  237.08                      -20.634619
                  237.34                      -20.826292
               237.60001                      -21.051703
                  237.86                      -21.308518
                  238.12                      -21.593045
                  238.38                       -21.89998
                  238.64                      -22.222125
               238.89999                      -22.550104
                  239.16                      -22.872184
                  239.42                      -23.174335
               239.67999                      -23.440732
                  239.94                      -23.654853
                   240.2                      -23.801212
               240.46001                      -23.867473
                  240.72                      -23.846418
                  240.98                       -23.73709
               241.24001                      -23.544682
                   241.5                      -23.279229
               241.75999                      -22.953625
                  242.02                      -22.581602
                  242.28                      -22.176156
               242.53999                      -21.748602
                   242.8                      -21.308159
                  243.06                      -20.861964
               243.31999                      -20.415279
                  243.58                      -19.971824
                  243.84                      -19.534107
               244.10001                       -19.10372
                  244.36                      -18.681594
                  244.62                      -18.268178
                  244.88                      -17.863588
                  245.14                        -17.4677
               245.39999                      -17.080235
                  245.66                      -16.700822
                  245.92                      -16.329047
               246.17999                      -15.964501
                  246.44                      -15.606817
                   246.7                      -15.255689
               246.96001                       -14.91089
                  247.22                      -14.572278
                  247.48                       -14.23981
               247.74001                      -13.913555
                     248                      -13.593712
               248.25999                      -13.280633
                  248.52                      -12.974855
                  248.78                       -12.67711
               249.03999                       -12.38835
                   249.3                      -12.109761
                  249.56                      -11.842769
               249.81999                      -11.589054
                  250.08                      -11.350552
                  250.34                      -11.129455
               250.60001                      -10.928203
                  250.86                      -10.749435
                  251.12                      -10.595939
                  251.38                      -10.470556
                  251.64                      -10.376074
               251.89999                      -10.315108
                  252.16                      -10.289966
                  252.42                      -10.302549
               252.67999                       -10.35426
                  252.94                      -10.445945
                   253.2                      -10.577882
               253.46001                      -10.749801
                  253.72                      -10.960939
                  253.98                       -11.21014
               254.24001                      -11.495966
                   254.5                      -11.816826
               254.75999                      -12.171104
                  255.02                      -12.557268
                  255.28                      -12.973961
               255.53999                      -13.420056
                   255.8                      -13.894688
                  256.06                      -14.397262
               256.32001                      -14.927434
               256.57999                      -15.485084
                  256.84                      -16.070278
               257.10001                      -16.683192
               257.35999                      -17.323998
                  257.62                      -17.992688
                  257.88                       -18.68877
               258.13998                      -19.410831
               258.39999                      -20.155861
                  258.66                      -20.918308
               258.92001                      -21.688769
               259.17999                      -22.452354
                  259.44                      -23.186936
               259.70001                      -23.862049
               259.95999                       -24.43985
                  260.22                      -24.879969
               260.48001                      -25.148797
               260.73999                      -25.230316
                     261                      -25.132276
               261.26001                       -24.88338
               261.51999                      -24.523484
                  261.78                      -24.093048
               262.04001                       -23.62641
               262.29999                      -23.149504
                  262.56                      -22.680413
               262.82001                      -22.231065
               263.07999                      -21.808989
                  263.34                      -21.418767
               263.60001                      -21.063063
               263.85999                      -20.743301
                  264.12                      -20.460086
                  264.38                       -20.21344
               264.63998                      -20.002921
               264.89999                      -19.827667
                  265.16                      -19.686373
               265.42001                      -19.577227
               265.67999                      -19.497817
                  265.94                      -19.444999
               266.20001                      -19.414785
               266.45999                      -19.402234
                  266.72                       -19.40143
               266.98001                      -19.405574
               267.23999                      -19.407234
                   267.5                      -19.398781
               267.76001                      -19.372995
               268.01999                      -19.323749
                  268.28                      -19.246658
               268.54001                      -19.139536
               268.79999                      -19.002545
                  269.06                      -18.837988
               269.32001                      -18.649826
               269.57999                      -18.443021
                  269.84                      -18.222873
               270.10001                      -17.994452
               270.35999                      -17.762201
                  270.62                      -17.529721
                  270.88                      -17.299707
               271.13998                      -17.073998
               271.39999                      -16.853704
                  271.66                      -16.639354
               271.92001                      -16.431041
               272.17999                      -16.228565
                  272.44                      -16.031522
               272.70001                      -15.839378
               272.95999                      -15.651524
                  273.22                      -15.467313
               273.48001                      -15.286095
               273.73999                      -15.107244
                     274                      -14.930195
               274.26001                      -14.754459
               274.51999                      -14.579636
                  274.78                      -14.405422
               275.04001                      -14.231596
               275.29999                      -14.058016
                  275.56                      -13.884607
               275.82001                      -13.711359
               276.07999                      -13.538334
                  276.34                      -13.365669
               276.60001                      -13.193579
               276.85999                      -13.022365
                  277.12                      -12.852404
                  277.38                      -12.684149
               277.63998                      -12.518123
               277.89999                       -12.35493
                  278.16                      -12.195259
               278.42001                      -12.039915
               278.67999                      -11.889836
                  278.94                      -11.746123
               279.20001                      -11.610059
               279.45999                      -11.483124
                  279.72                      -11.367016
               279.98001                       -11.26366
               280.23999                      -11.175215
                   280.5                      -11.104098
               280.76001                      -11.052976
               281.01999                      -11.024773
                  281.28                      -11.022644
               281.54001                      -11.049947
               281.79999                      -11.110183
                  282.06                      -11.206931
               282.32001                      -11.343779
               282.57999                      -11.524253
                  282.84                      -11.751766
               283.10001                      -12.029589
               283.35999                      -12.360855
                  283.62                        -12.7486
                  283.88                      -13.195857
               284.13998                      -13.705798
               284.39999                      -14.281933
                  284.66                      -14.928396
               284.92001                      -15.650307
               285.17999                      -16.454262
                  285.44                       -17.34898
               285.70001                      -18.346175
               285.95999                      -19.461766
                  286.22                      -20.717526
               286.48001                      -22.143271
               286.73999                      -23.779152
                     287                      -25.675121
               287.26001                      -27.872816
               287.51999                      -30.303054
                  287.78                      -32.397429
               288.04001                      -32.774052
               288.29999                      -31.214908
                  288.56                      -29.108394
               288.82001                      -27.182006
               289.07999                      -25.553327
                  289.34                      -24.186986
               289.60001                      -23.030439
               289.85999                      -22.039731
                  290.12                      -21.181446
                  290.38                      -20.430588
               290.63998                      -19.768332
               290.89999                      -19.180331
                  291.16                      -18.655512
               291.42001                      -18.185232
               291.67999                      -17.762694
                  291.94                      -17.382513
               292.20001                      -17.040414
               292.45999                      -16.732987
                  292.72                      -16.457524
               292.98001                      -16.211877
               293.23999                      -15.994353
                   293.5                       -15.80363
               293.76001                      -15.638674
               294.01999                      -15.498665
                  294.28                      -15.382911
               294.54001                      -15.290754
               294.79999                      -15.221474
                  295.06                      -15.174166
               295.32001                      -15.147635
               295.57999                       -15.14026
                  295.84                      -15.149891
               296.10001                      -15.173729
               296.35999                       -15.20826
                  296.62                      -15.249249
                  296.88                      -15.291821
               297.13998                      -15.330697
               297.39999                      -15.360562
                  297.66                       -15.37658
               297.92001                      -15.374961
               298.17999                      -15.353469
                  298.44                      -15.311719
               298.70001                      -15.251175
               298.95999                      -15.174832
                  299.22                      -15.086637
               299.48001                      -14.990829
               299.73999                      -14.891304
                     300                      -14.791166

