        Frequency / MHz                S1,1 (10)/arg,degrees
----------------------------------------------------------------------
                      40                      -153.49068
               40.259998                      -158.04574
                   40.52                      -162.61931
               40.779999                      -167.21277
               41.040001                        -171.824
               41.299999                       -176.4447
               41.560001                        178.9396
                   41.82                       174.34637
               42.079998                       169.79201
                   42.34                       165.28876
               42.599998                         160.845
               42.860001                       156.46857
               43.119999                       152.17179
               43.380001                       147.97517
               43.639999                       143.90718
               43.900002                        140.0002
                   44.16                       136.28405
               44.419998                       132.78079
                   44.68                       129.50418
               44.939999                        126.4643
               45.200001                       123.67496
               45.459999                       121.15833
               45.720001                       118.94205
                   45.98                       117.04774
               46.240002                       115.47604
                    46.5                       114.19695
               46.759998                       113.15294
                   47.02                       112.27445
               47.279999                       111.49713
               47.540001                        110.7686
               47.799999                       110.04032
               48.060001                       109.25382
                   48.32                       108.33581
               48.579998                       107.20972
                   48.84                        105.8174
               49.099998                       104.13506
               49.360001                       102.17286
               49.619999                       99.958814
               49.880001                         97.5186
               50.139999                       94.862994
               50.400002                        91.98896
                   50.66                       88.891572
               50.919998                       85.577154
                   51.18                       82.068896
               51.439999                       78.401645
               51.700001                       74.609707
               51.959999                       70.715188
               52.220001                        66.72345
                   52.48                        62.62821
               52.740002                        58.42261
                      53                        54.10959
               53.259998                       49.705332
                   53.52                       45.234253
               53.779999                       40.718881
               54.040001                       36.170688
               54.299999                       31.587209
               54.560001                       26.957027
                   54.82                       22.269611
               55.079998                       17.524101
                   55.34                       12.731942
               55.599998                       7.9119687
               55.860001                       3.0810647
               56.119999                      -1.7541895
               56.380001                      -6.6000621
               56.639999                      -11.470887
               56.900002                      -16.379738
                   57.16                      -21.330115
               57.419998                      -26.313422
                   57.68                      -31.313912
               57.939999                      -36.317757
               58.200001                      -41.321512
               58.459999                      -46.334573
               58.720001                      -51.374672
                   58.98                        -56.4582
               59.240002                      -61.591715
                    59.5                      -66.769171
               59.759998                      -71.976814
                   60.02                      -77.202796
               60.279999                      -82.446237
               60.540001                      -87.720427
               60.799999                      -93.048193
               61.060001                      -98.451521
                   61.32                      -103.94182
               61.579998                      -109.51644
                   61.84                      -115.16355
               62.099998                      -120.87313
               62.360001                      -126.64787
               62.619999                      -132.50805
               62.880001                      -138.48708
               63.139999                      -144.62008
               63.400002                      -150.93135
                   63.66                      -157.42904
               63.919998                      -164.10978
                   64.18                      -170.97183
               64.440002                      -178.03041
               64.699997                       174.67283
               64.959999                       167.07159
               65.220001                       159.08731
               65.480003                        150.6457
               65.739998                       141.68696
                      66                       132.16333
               66.260002                       122.02359
               66.519997                       111.19088
               66.779999                       99.544615
               67.040001                        86.91718
               67.300003                       73.112985
               67.559998                        57.94983
                   67.82                       41.313537
               68.080002                       23.212306
               68.339996                       3.8142137
               68.599998                       -16.55322
               68.860001                      -37.454306
               69.120003                      -58.434411
               69.379997                      -79.104939
               69.639999                      -99.185858
               69.900002                      -118.50212
               70.159996                      -136.95484
               70.419998                      -154.49318
                   70.68                      -171.09742
               70.940002                       173.22429
               71.199997                        158.4313
               71.459999                       144.44575
               71.720001                       131.15786
               71.980003                       118.44458
               72.239998                       106.19767
                    72.5                       94.349372
               72.760002                       82.881484
               73.019997                        71.81636
               73.279999                       61.192738
               73.540001                       51.038706
               73.800003                       41.352677
               74.059998                        32.10023
                   74.32                       23.227103
               74.580002                       14.681117
               74.839996                       6.4303568
               75.099998                      -1.5307474
               75.360001                       -9.190723
               75.620003                      -16.537983
               75.879997                      -23.577232
               76.139999                      -30.336442
               76.400002                      -36.861183
               76.659996                      -43.199437
               76.919998                       -49.38551
                   77.18                      -55.432198
               77.440002                      -61.334407
               77.699997                      -67.081713
               77.959999                      -72.672358
               78.220001                      -78.121374
               78.480003                      -83.458429
               78.739998                      -88.717292
                      79                      -93.922934
               79.260002                      -99.084044
               79.519997                      -104.19477
               79.779999                       -109.2443
               80.040001                      -114.22854
               80.300003                      -119.15699
               80.559998                      -124.05238
                   80.82                      -128.94142
               81.080002                      -133.84435
               81.339996                      -138.76837
               81.599998                      -143.70851
               81.860001                      -148.65581
               82.120003                      -153.60742
               82.379997                      -158.57275
               82.639999                      -163.57267
               82.900002                      -168.63204
               83.159996                      -173.76992
               83.419998                      -178.99354
                   83.68                       175.70082
               83.940002                       170.32087
               84.199997                       164.86989
               84.459999                        159.3411
               84.720001                       153.71838
               84.980003                       147.98353
               85.239998                       142.12552
                    85.5                       136.14512
               85.760002                       130.05598
               86.019997                       123.87821
               86.279999                       117.63039
               86.540001                       111.32476
               86.800003                       104.96689
               87.059998                       98.561048
                   87.32                       92.116081
               87.580002                        85.65046
               87.839996                       79.191287
               88.099998                       72.768069
               88.360001                       66.406482
               88.620003                         60.1226
               88.879997                         53.9221
               89.139999                       47.804436
               89.400002                       41.768081
               89.659996                       35.814559
               89.919998                       29.949995
                   90.18                       24.181161
               90.440002                       18.511667
               90.699997                       12.938671
               90.959999                       7.4520065
               91.220001                       2.0380164
               91.480003                      -3.3171798
               91.739998                      -8.6228703
                      92                      -13.884849
               92.260002                      -19.105955
               92.519997                      -24.289904
               92.779999                       -29.44413
               93.040001                      -34.579883
               93.300003                      -39.710176
               93.559998                      -44.848007
                   93.82                      -50.002669
               94.080002                        -55.1805
               94.339996                      -60.385542
               94.599998                      -65.621731
               94.860001                      -70.895291
               95.120003                       -76.21486
               95.379997                      -81.590492
               95.639999                      -87.031366
               95.900002                      -92.544476
               96.159996                      -98.133428
               96.419998                      -103.80008
                   96.68                      -109.54509
               96.940002                      -115.37009
               97.199997                      -121.27793
               97.459999                      -127.27211
               97.720001                      -133.35502
               97.980003                      -139.52711
               98.239998                       -145.7864
                    98.5                      -152.12821
               98.760002                      -158.54716
               99.019997                      -165.03879
               99.279999                      -171.60025
               99.540001                      -178.23046
               99.800003                       175.06995
                  100.06                       168.30052
                  100.32                       161.46104
                  100.58                        154.5525
                  100.84                       147.57521
                   101.1                       140.52853
                  101.36                       133.40951
                  101.62                       126.21279
                  101.88                       118.93191
                  102.14                        111.5623
                   102.4                       104.10264
                  102.66                       96.558071
                  102.92                       88.939951
                  103.18                       81.265114
                  103.44                       73.555306
                   103.7                       65.835115
                  103.96                       58.131974
                  104.22                       50.475928
                  104.48                       42.900541
                  104.74                       35.440993
                     105                       28.133455
                  105.26                        21.00984
                  105.52                       14.096486
                  105.78                       7.4097868
                  106.04                      0.95738855
                   106.3                      -5.2600508
                  106.56                      -11.246357
                  106.82                      -17.006336
                  107.08                      -22.545018
                  107.34                      -27.868415
                   107.6                      -32.984501
                  107.86                      -37.905075
                  108.12                       -42.64512
                  108.38                      -47.221565
                  108.64                      -51.649932
                   108.9                      -55.942457
                  109.16                      -60.108326
                  109.42                      -64.153984
                  109.68                      -68.086644
                  109.94                       -71.91603
                   110.2                      -75.653838
                  110.46                      -79.312743
                  110.72                      -82.904003
                  110.98                      -86.435702
                  111.24                      -89.912869
                   111.5                       -93.33911
                  111.76                      -96.719235
                  112.02                      -100.06056
                  112.28                       -103.3726
                  112.54                      -106.66552
                   112.8                      -109.94784
                  113.06                      -113.22556
                  113.32                      -116.50198
                  113.58                      -119.78014
                  113.84                      -123.06475
                   114.1                      -126.36291
                  114.36                      -129.68413
                  114.62                      -133.03748
                  114.88                      -136.43061
                  115.14                      -139.86865
                   115.4                      -143.35445
                  115.66                      -146.89151
                  115.92                      -150.48506
                  116.18                      -154.14331
                  116.44                      -157.87522
                   116.7                      -161.69007
                  116.96                      -165.59475
                  117.22                      -169.59397
                  117.48                       -173.6912
                  117.74                      -177.89019
                     118                       177.80308
                  118.26                       173.38029
                  118.52                       168.83193
                  118.78                       164.14969
                  119.04                       159.32736
                   119.3                       154.36187
                  119.56                       149.25191
                  119.82                       143.99736
                  120.08                       138.59714
                  120.34                        133.0507
                   120.6                       127.35891
                  120.86                        121.5268
                  121.12                       115.56465
                  121.38                       109.48862
                  121.64                       103.31883
                   121.9                       97.077675
                  122.16                       90.787453
                  122.42                       84.469582
                  122.68                       78.144061
