        Frequency / MHz                S1,1/arg,degrees
                  161.16                       140.47458
                  161.42                       132.99788
               161.67999                       125.27047
                  161.94                       117.29194
                   162.2                       109.06686
               162.46001                       100.60726
                  162.72                       91.934778
                  162.98                       83.086349
               163.24001                       74.116618
                   163.5                        65.09727
               163.75999                       56.113772
                  164.02                       47.260096
                  164.28                       38.627175
               164.53999                       30.296526
                   164.8                       22.331108
                  165.06                       14.772656
               165.31999                       7.6430311
                  165.58                      0.94551133
                  165.84                        -5.32952
               166.10001                      -11.202172
                  166.36                      -16.697361
                  166.62                      -21.842623
                  166.88                      -26.666594
                  167.14                      -31.195939
               167.39999                      -35.456227
                  167.66                      -39.470851
                  167.92                      -43.259907
               168.17999                      -46.842208
                  168.44                      -50.233915
                   168.7                      -53.448803
               168.96001                      -56.498672
                  169.22                      -59.394456
                  169.48                      -62.144453
               169.74001                      -64.755663
                     170                      -67.234421
               170.25999                      -69.585099
                  170.52                      -71.812506
                  170.78                      -73.919482
               171.03999                      -75.909527
                   171.3                      -77.784604
                  171.56                      -79.547557
               171.81999                      -81.200791
                  172.08                      -82.746491
                  172.34                      -84.188371
               172.60001                      -85.529711
                  172.86                        -86.7751
                  173.12                       -87.93044
                  173.38                      -89.002507
                  173.64                      -89.999168
               173.89999                      -90.930915
                  174.16                      -91.808021
                  174.42                      -92.642724
               174.67999                       -93.44814
                  174.94                      -94.237819
                   175.2                      -95.025094
               175.46001                      -95.823735
                  175.72                      -96.646417
                  175.98                      -97.505164
               176.24001                      -98.410683
                   176.5                      -99.371499
               176.75999                       -100.3957
                  177.02                      -101.48831
                  177.28                      -102.65327
               177.53999                      -103.89254
                   177.8                      -105.20678
                  178.06                      -106.59576
               178.31999                      -108.05731
                  178.58                      -109.59034
                  178.84                      -111.19155
               179.10001                      -112.85899
                  179.36                      -114.58916
                  179.62                      -116.38009
                  179.88                       -118.2296
                  180.14                      -120.13571
               180.39999                      -122.09756
                  180.66                      -124.11514
                  180.92                      -126.18868
               181.17999                      -128.32013
                  181.44                      -130.51148
                   181.7                      -132.76708
               181.96001                      -135.09153
                  182.22                       -137.4903
                  182.48                      -139.97036
               182.74001                      -142.54048
                     183                      -145.21048
               183.25999                      -147.99239
                  183.52                      -150.89998
                  183.78                      -153.94941
               184.03999                      -157.15993
                   184.3                      -160.55338
                  184.56                      -164.15579
               184.81999                      -167.99665
                  185.08                      -172.11094
                  185.34                      -176.53974
               185.60001                       178.66864
                  185.86                       173.45889
                  186.12                       167.76809
                  186.38                       161.52606
                  186.64                       154.66178
               186.89999                       147.10726
                  187.16                       138.81202
                  187.42                       129.76164
               187.67999                       119.99786
                  187.94                       109.63717
                   188.2                       98.872355
               188.46001                       87.947112
                  188.72                       77.113012
                  188.98                       66.581405
               189.24001                       56.492834
                   189.5                       46.917236
               189.75999                       37.866417
                  190.02                        29.31633
                  190.28                       21.227638
               190.53999                       13.555971
                   190.8                       6.2624208
                  191.06                     -0.68557526
               191.31999                      -7.3129349
                  191.58                      -13.637362
                  191.84                      -19.672626
               192.10001                      -25.427471
                  192.36                      -30.909761
                  192.62                      -36.126715
                  192.88                       -41.08598
                  193.14                       -45.79586
               193.39999                      -50.265973
                  193.66                      -54.506594
                  193.92                      -58.529522
               194.17999                      -62.345682
                  194.44                       -65.96732
                   194.7                      -69.405366
               194.96001                      -72.671178
                  195.22                      -75.775691
                  195.48                      -78.728737
               195.74001                      -81.540808
                     196                      -84.220428
               196.25999                      -86.776339
                  196.52                      -89.215974
                  196.78                      -91.546106
               197.03999                      -93.771764
                   197.3                      -95.897538
                  197.56                       -97.92758
               197.81999                      -99.864293
                  198.08                      -101.71052
                  198.34                      -103.46801
               198.60001                      -105.13742
                  198.86                      -106.71896
                  199.12                      -108.21221
                  199.38                       -109.6154
                  199.64                      -110.92701
               199.89999                      -112.14421
                  200.16                       -113.2648
                  200.42                      -114.28637
               200.67999                       -115.2061
                  200.94                      -116.02201
                   201.2                      -116.73235
               201.46001                      -117.33624
                  201.72                      -117.83348
                  201.98                      -118.22537
               202.24001                      -118.51541
                   202.5                      -118.70884
               202.75999                      -118.81354
                  203.02                      -118.84042
                  203.28                      -118.80217
               203.53999                      -118.71365
                   203.8                      -118.59169
                  204.06                      -118.45355
               204.31999                      -118.31782
                  204.58                      -118.20264
                  204.84                      -118.12505
               205.10001                      -118.10079
                  205.36                      -118.14428
                  205.62                      -118.26646
                  205.88                      -118.47541
                  206.14                      -118.77616
               206.39999                       -119.1722
                  206.66                       -119.6631
                  206.92                      -120.24798
               207.17999                      -120.92357
                  207.44                      -121.68527
                   207.7                      -122.52784
               207.96001                      -123.44473
                  208.22                      -124.42872
                  208.48                      -125.47171
               208.74001                      -126.56563
                     209                       -127.7024
               209.25999                      -128.87304
                  209.52                      -130.06991
                  209.78                      -131.28404
               210.03999                      -132.50713
                   210.3                      -133.72935
                  210.56                      -134.94065
               210.81999                      -136.12965
                  211.08                      -137.28324
                  211.34                       -138.3859
               211.60001                      -139.41929
                  211.86                      -140.36021
                  212.12                       -141.1783
                  212.38                      -141.83247
                  212.64                      -142.26436
               212.89999                      -142.38785
                  213.16                       -142.0718
                  213.42                      -141.10552
               213.67999                      -139.13515
                  213.94                      -135.53121
                   214.2                      -129.11848
               214.46001                      -117.73666
                  214.72                      -98.518364
                  214.98                      -72.910071
               215.24001                      -50.735452
                   215.5                      -36.910711
               215.75999                      -29.170853
                  216.02                      -24.942474
                  216.28                      -22.749161
               216.53999                      -21.808454
                   216.8                      -21.690647
                  217.06                       -22.14876
               217.31999                      -23.033953
                  217.58                      -24.253114
                  217.84                      -25.746797
               218.10001                      -27.475653
                  218.36                      -29.413679
                  218.62                      -31.543384
                  218.88                      -33.853194
                  219.14                      -36.334794
               219.39999                      -38.981844
                  219.66                        -41.7902
                  219.92                      -44.754828
               220.17999                      -47.870271
                  220.44                      -51.129744
                   220.7                      -54.522983
               220.96001                      -58.037526
                  221.22                      -61.658291
                  221.48                      -65.365173
               221.74001                      -69.136967
                     222                      -72.949413
               222.25999                       -76.77738
                  222.52                      -80.595291
                  222.78                      -84.377359
               223.03999                      -88.101287
                   223.3                       -91.74522
                  223.56                      -95.291236
               223.81999                       -98.72469
                  224.08                      -102.03422
                  224.34                      -105.21195
               224.60001                      -108.25351
                  224.86                      -111.15607
                  225.12                      -113.91962
                  225.38                       -116.5446
                  225.64                      -119.03275
               225.89999                      -121.38627
                  226.16                      -123.60691
                  226.42                      -125.69683
               226.67999                      -127.65694
                  226.94                      -129.48874
                   227.2                      -131.19224
               227.46001                      -132.76613
                  227.72                      -134.20823
                  227.98                      -135.51482
               228.24001                      -136.68131
                   228.5                      -137.70114
               228.75999                      -138.56666
                  229.02                      -139.26913
                  229.28                      -139.79828
               229.53999                      -140.14339
                   229.8                      -140.29267
                  230.06                       -140.2341
               230.31999                      -139.95652
                  230.58                      -139.44988
                  230.84                      -138.70785
               231.10001                      -137.72868
                  231.36                      -136.51848
                  231.62                      -135.09211
                  231.88                      -133.47407
                  232.14                       -131.7015
               232.39999                       -129.8203
                  232.66                      -127.88621
                  232.92                      -125.95868
               233.17999                      -124.09824
                  233.44                      -122.36021
                   233.7                      -120.79156
               233.96001                      -119.42727
                  234.22                      -118.28963
                  234.48                      -117.38761
               234.74001                       -116.7188
                     235                      -116.27074
               235.25999                      -116.02376
                  235.52                      -115.95141
                  235.78                       -116.0231
               236.03999                      -116.20473
                   236.3                      -116.45848
                  236.56                      -116.74459
               236.81999                      -117.02042
                  237.08                      -117.24139
                  237.34                      -117.36094
               237.60001                      -117.32991
                  237.86                      -117.09866
                  238.12                      -116.61541
                  238.38                      -115.82967
                  238.64                       -114.6916
               238.89999                       -113.1577
                  239.16                      -111.19367
                  239.42                      -108.78091
               239.67999                      -105.92491
                  239.94                      -102.66041
                   240.2                      -99.057128
               240.46001                      -95.216049
                  240.72                      -91.262408
                  240.98                      -87.329312
               241.24001                      -83.540687
                   241.5                      -79.997951
               241.75999                      -76.772134
                  242.02                      -73.903017
                  242.28                      -71.403497
               242.53999                      -69.266576
                   242.8                      -67.472588
                  243.06                      -65.994422
               243.31999                      -64.802582
                  243.58                      -63.867339
                  243.84                      -63.161805
               244.10001                      -62.661072
                  244.36                      -62.343715
                  244.62                      -62.191374
                  244.88                      -62.188314
                  245.14                       -62.32164
               245.39999                      -62.580641
                  245.66                      -62.957011
                  245.92                      -63.444632
               246.17999                      -64.038475
                  246.44                      -64.736357
                   246.7                      -65.535653
               246.96001                      -66.436362
                  247.22                      -67.438708
                  247.48                      -68.544216
               247.74001                      -69.754851
                     248                      -71.073679
               248.25999                      -72.504195
                  248.52                      -74.050769
                  248.78                      -75.717771
               249.03999                      -77.509576
                   249.3                       -79.43099
                  249.56                      -81.485948
               249.81999                      -83.677728
                  250.08                      -86.008954
                  250.34                      -88.481155
               250.60001                      -91.093238
                  250.86                      -93.842143
                  251.12                      -96.722188
                  251.38                      -99.724411
                  251.64                      -102.83635
               251.89999                       -106.0425
                  252.16                      -109.32318
                  252.42                       -112.6574
               252.67999                      -116.02114
                  252.94                      -119.38945
                   253.2                      -122.73679
               253.46001                      -126.03889
                  253.72                       -129.2717
                  253.98                      -132.41424
               254.24001                       -135.4475
                   254.5                      -138.35465
               254.75999                      -141.12213
                  255.02                      -143.73706
                  255.28                       -146.1898
               255.53999                      -148.46989
                   255.8                      -150.56812
                  256.06                      -152.47402
               256.32001                      -154.17577
               256.57999                      -155.65962
                  256.84                      -156.90828
               257.10001                      -157.90036
               257.35999                      -158.60939
                  257.62                      -159.00149
                  257.88                      -159.03449
               258.13998                      -158.65616
               258.39999                      -157.80266
                  258.66                      -156.39903
               258.92001                      -154.35893
               259.17999                      -151.59385
                  259.44                      -148.02401
               259.70001                      -143.60504
               259.95999                      -138.36143
                  260.22                      -132.42408
               260.48001                      -126.04741
               260.73999                      -119.57895
                     261                      -113.38304
               261.26001                      -107.75693
               261.51999                      -102.87744
                  261.78                      -98.804467
               262.04001                       -95.51155
               262.29999                      -92.924384
                  262.56                       -90.95117
               262.82001                      -89.498798
               263.07999                      -88.481373
                  263.34                      -87.823271
               263.60001                      -87.458047
               263.85999                      -87.328219
                  264.12                      -87.382642
                  264.38                      -87.575198
               264.63998                      -87.863706
               264.89999                      -88.208603
                  265.16                      -88.571204
               265.42001                      -88.916101
               265.67999                      -89.206794
                  265.94                       -89.41006
               266.20001                      -89.494427
               266.45999                       -89.43148
                  266.72                      -89.198926
               266.98001                      -88.782557
               267.23999                      -88.178441
                   267.5                      -87.394881
               267.76001                      -86.453299
               268.01999                      -85.389319
                  268.28                      -84.246874
               268.54001                      -83.076671
               268.79999                      -81.929418
                  269.06                      -80.850795
               269.32001                       -79.87752
               269.57999                      -79.035167
                  269.84                      -78.337941
               270.10001                      -77.788904
               270.35999                      -77.383245
                  270.62                       -77.11113
                  270.88                      -76.958352
               271.13998                       -76.90983
               271.39999                      -76.951357
                  271.66                      -77.069383
               271.92001                      -77.251887
               272.17999                      -77.489468
                  272.44                       -77.77426
               272.70001                      -78.099267
               272.95999                      -78.460775
                  273.22                      -78.855068
               273.48001                      -79.279961
               273.73999                      -79.735453
                     274                      -80.221106
               274.26001                      -80.739108
               274.51999                      -81.290768
                  274.78                       -81.87893
               275.04001                      -82.505777
               275.29999                      -83.175246
                  275.56                      -83.890393
               275.82001                        -84.6545
               276.07999                        -85.4715
                  276.34                      -86.345764
               276.60001                      -87.281009
               276.85999                      -88.282041
                  277.12                      -89.353233
                  277.38                      -90.498738
               277.63998                      -91.723582
               277.89999                      -93.032137
                  278.16                      -94.429867
               278.42001                       -95.92158
               278.67999                      -97.512741
                  278.94                      -99.208813
               279.20001                      -101.01548
               279.45999                      -102.93777
                  279.72                      -104.98093
               279.98001                      -107.14932
               280.23999                      -109.44688
                   280.5                      -111.87516
               280.76001                      -114.43675
               281.01999                      -117.13036
                  281.28                      -119.95379
               281.54001                      -122.90181
               281.79999                      -125.96676
                  282.06                       -129.1375
               282.32001                      -132.39982
               282.57999                       -135.7371
                  282.84                      -139.12881
               283.10001                       -142.5533
               283.35999                      -145.98545
                  283.62                      -149.39923
                  283.88                      -152.76733
               284.13998                      -156.06156
               284.39999                      -159.25153
                  284.66                      -162.30621
               284.92001                      -165.19063
               285.17999                      -167.86566
                  285.44                        -170.283
               285.70001                      -172.37948
               285.95999                      -174.06681
                  286.22                      -175.21275
               286.48001                      -175.60443
               286.73999                      -174.88053
                     287                      -172.38014
               287.26001                      -166.82222
               287.51999                      -155.71885
                  287.78                      -135.56072
               288.04001                      -108.40411
               288.29999                      -86.283691
                  288.56                       -73.46217
               288.82001                      -66.658208
               289.07999                      -63.103669
                  289.34                      -61.348147
               289.60001                      -60.650703
               289.85999                      -60.611576
                  290.12                      -61.002158
                  290.38                        -61.6843
               290.63998                      -62.570147
               290.89999                      -63.601564
                  291.16                      -64.740291
               291.42001                      -65.958578
               291.67999                      -67.236971
                  291.94                      -68.561482
               292.20001                      -69.920963
               292.45999                      -71.306453
                  292.72                       -72.71074
               292.98001                      -74.126611
               293.23999                      -75.548165
                   293.5                      -76.967969
               293.76001                       -78.37947
               294.01999                      -79.773702
                  294.28                      -81.141269
               294.54001                      -82.471463
               294.79999                      -83.751386
                  295.06                      -84.967268
               295.32001                      -86.102719
               295.57999                      -87.141563
                  295.84                      -88.066753
               296.10001                      -88.861678
               296.35999                      -89.512131
                  296.62                       -90.00762
                  296.88                      -90.343119
               297.13998                      -90.521032
               297.39999                      -90.554254
                  297.66                      -90.463767
               297.92001                      -90.281483
               298.17999                      -90.043902
                  298.44                      -89.790365
               298.70001                      -89.557155
               298.95999                      -89.374216
                  299.22                      -89.260998
               299.48001                      -89.226028
               299.73999                      -89.268648
                     300                      -89.380117

