        Frequency / MHz                S1,1/arg,degrees
               268.54001                      -36.819274
               268.79999                       -36.99872
                  269.06                      -37.167177
               269.32001                      -37.295641
               269.57999                      -37.363885
                  269.84                       -37.37531
               270.10001                      -37.356346
               270.35999                      -37.338588
                  270.62                      -37.336894
                  270.88                      -37.339023
               271.14001                      -37.313235
               271.39999                      -37.229793
                  271.66                      -37.079586
               271.92001                      -36.876537
               272.17999                      -36.641088
                  272.44                      -36.375966
               272.70001                      -36.052273
               272.95999                       -35.61924
                  273.22                      -35.032334
               273.48001                      -34.283307
               273.73999                      -33.413471
                     274                      -32.496474
               274.26001                      -31.603142
               274.51999                       -30.77319
                  274.78                      -30.011217
               275.04001                      -29.308088
               275.29999                      -28.666761
                  275.56                      -28.111548
               275.82001                       -27.67409
               276.07999                      -27.368041
                  276.34                      -27.173681
               276.60001                      -27.044782
               276.85999                      -26.932495
                  277.12                      -26.812611
                  277.38                      -26.695293
               277.64001                      -26.612075
               277.89999                      -26.588363
                  278.16                      -26.620982
               278.42001                      -26.677866
               278.67999                      -26.718135
                  278.94                      -26.719337
               279.20001                      -26.692126
               279.45999                      -26.672017
                  279.72                      -26.692726
               279.98001                      -26.761849
               280.23999                      -26.854466
                   280.5                      -26.930855
               280.76001                      -26.964188
               281.01999                      -26.960524
                  281.28                      -26.954296
               281.54001                      -26.984514
               281.79999                      -27.066205
                  282.06                      -27.180347
               282.32001                      -27.287227
               282.57999                      -27.355421
                  282.84                      -27.384326
               283.10001                      -27.406017
               283.35999                      -27.462134
                  283.62                      -27.574642
                  283.88                      -27.729659
               284.14001                      -27.888448
               284.39999                      -28.014671
                  284.66                      -28.101056
               284.92001                      -28.175644
               285.17999                      -28.281538
                  285.44                      -28.445901
               285.70001                      -28.660642
               285.95999                      -28.888004
                  286.22                      -29.088158
               286.48001                      -29.247763
               286.73999                      -29.390489
                     287                       -29.55993
               287.26001                      -29.787459
               287.51999                      -30.069682
                  287.78                      -30.371086
               288.04001                       -30.65145
               288.29999                      -30.896351
                  288.56                      -31.130657
               288.82001                      -31.401402
               289.07999                      -31.745264
                  289.34                      -32.165294
               289.60001                      -32.638435
               289.85999                      -33.148784
                  290.12                      -33.722577
                  290.38                      -34.430731
               290.64001                      -35.347942
               290.89999                      -36.486507
                  291.16                      -37.744628
               291.42001                      -38.899095
               291.67999                      -39.647847
                  291.94                      -39.698827
               292.20001                       -38.89434
               292.45999                      -37.321706
                  292.72                      -35.312152
               292.98001                      -33.266649
               293.23999                      -31.423316
                   293.5                      -29.758444
               293.76001                      -28.073354
               294.01999                      -26.167894
                  294.28                       -23.97901
               294.54001                      -21.602869
               294.79999                      -19.187387
                  295.06                      -16.785948
               295.32001                       -14.30189
               295.57999                      -11.567082
                  295.84                       -8.490109
               296.10001                      -5.1599275
               296.35999                      -1.8071788
                  296.62                       1.3571111
                  296.88                        4.279503
               297.14001                       7.0563853
               297.39999                       9.8073664
                  297.66                       12.542503
               297.92001                       15.131527
               298.17999                       17.397348
                  298.44                       19.247945
               298.70001                       20.732445
               298.95999                       21.987997
                  299.22                       23.136564
               299.48001                       24.207044
               299.73999                       25.132017
                     300                        25.81569

