        Frequency / MHz                S1,1 (13)/abs,dB
----------------------------------------------------------------------
                      40                       -3.136227
               40.259998                      -3.1446183
                   40.52                      -3.1531116
               40.779999                      -3.1615497
               41.040001                      -3.1697988
               41.299999                      -3.1778363
               41.560001                      -3.1858014
                   41.82                       -3.193986
               42.080002                      -3.2027763
                   42.34                      -3.2125576
               42.599998                       -3.223634
               42.860001                      -3.2361933
               43.119999                      -3.2503393
               43.380001                      -3.2661767
               43.639999                      -3.2839209
               43.900002                      -3.3039834
                   44.16                       -3.327007
               44.419998                      -3.3538175
                   44.68                      -3.3853411
               44.939999                      -3.4224958
               45.200001                      -3.4661343
               45.459999                      -3.5170544
               45.720001                      -3.5760987
                   45.98                      -3.6443142
               46.240002                      -3.7231198
                    46.5                      -3.8144382
               46.759998                      -3.9207566
                   47.02                      -4.0451119
               47.279999                      -4.1910542
               47.540001                      -4.3626337
               47.799999                      -4.5645098
               48.060001                      -4.8021995
                   48.32                      -5.0825045
               48.580002                      -5.4140861
                   48.84                      -5.8081666
               49.099998                      -6.2793334
               49.360001                      -6.8465421
               49.619999                      -7.5344948
               49.880001                      -8.3759129
               50.139999                      -9.4156218
               50.400002                      -10.718559
                   50.66                      -12.386802
               50.919998                      -14.600229
                   51.18                      -17.733535
               51.439999                      -22.819993
               51.700001                      -34.548337
               51.959999                      -26.334265
               52.220001                      -19.675133
                   52.48                      -16.031305
               52.740002                      -13.587728
                      53                      -11.796317
               53.259998                      -10.417163
                   53.52                      -9.3219904
               53.779999                      -8.4330461
               54.040001                      -7.6991331
               54.299999                       -7.084686
               54.560001                      -6.5641647
                   54.82                      -6.1188359
               55.080002                      -5.7347211
                   55.34                      -5.4011675
               55.599998                      -5.1098361
               55.860001                      -4.8539798
               56.119999                      -4.6280011
               56.380001                       -4.427196
               56.639999                      -4.2476434
               56.900002                      -4.0861625
                   57.16                      -3.9402594
               57.419998                      -3.8080431
                   57.68                      -3.6880831
               57.939999                      -3.5792523
               58.200001                      -3.4805681
               58.459999                      -3.3910894
               58.720001                      -3.3098708
                   58.98                      -3.2359832
               59.240002                      -3.1685737
                    59.5                      -3.1069208
               59.759998                      -3.0504783
                   60.02                        -2.99885
               60.279999                      -2.9517523
               60.540001                      -2.9089349
               60.799999                      -2.8701198
               61.060001                      -2.8349686
                   61.32                      -2.8030889
               61.580002                      -2.7740751
                   61.84                       -2.747565
               62.099998                       -2.723282
               62.360001                      -2.7010543
               62.619999                      -2.6807995
               62.880001                      -2.6624746
               63.139999                      -2.6460271
               63.400002                      -2.6313606
                   63.66                      -2.6183163
               63.919998                      -2.6066909
                   64.18                      -2.5962807
               64.440002                      -2.5869177
               64.699997                      -2.5784962
               64.959999                       -2.570978
               65.220001                      -2.5643587
               65.480003                      -2.5586395
               65.739998                      -2.5537819
                      66                      -2.5496892
               66.260002                      -2.5462098
               66.519997                      -2.5431632
               66.779999                      -2.5403754
               67.040001                      -2.5377076
               67.300003                      -2.5350734
               67.559998                      -2.5324346
                   67.82                      -2.5297669
               68.080002                      -2.5270435
               68.339996                      -2.5242025
               68.599998                      -2.5211511
               68.860001                      -2.5177758
               69.120003                      -2.5139804
               69.379997                       -2.509708
               69.639999                      -2.5049763
               69.900002                      -2.4998676
               70.160004                      -2.4945226
               70.419998                      -2.4891116
                   70.68                      -2.4838025
               70.940002                      -2.4787475
               71.199997                       -2.474084
               71.459999                      -2.4699399
               71.720001                      -2.4664551
               71.980003                      -2.4637977
               72.239998                      -2.4621657
                    72.5                      -2.4617752
               72.760002                      -2.4628395
               73.019997                      -2.4655392
               73.279999                      -2.4700023
               73.540001                      -2.4763042
               73.800003                       -2.484469
               74.059998                       -2.494494
                   74.32                      -2.5063741
               74.580002                      -2.5201185
               74.839996                      -2.5357566
               75.099998                      -2.5533332
               75.360001                      -2.5728857
               75.620003                      -2.5944368
               75.879997                      -2.6179808
               76.139999                      -2.6434896
               76.400002                       -2.670927
               76.660004                      -2.7002717
               76.919998                      -2.7315399
                   77.18                       -2.764795
               77.440002                      -2.8001501
               77.699997                      -2.8377554
               77.959999                      -2.8777796
               78.220001                      -2.9203978
               78.480003                       -2.965789
               78.739998                      -3.0141409
                      79                      -3.0656782
               79.260002                       -3.120683
               79.519997                      -3.1795188
               79.779999                      -3.2426444
               80.040001                      -3.3106161
               80.300003                      -3.3840685
               80.559998                      -3.4637053
                   80.82                      -3.5502803
               81.080002                      -3.6445953
               81.339996                      -3.7474987
               81.599998                       -3.859883
               81.860001                      -3.9826789
               82.120003                      -4.1168084
               82.379997                      -4.2631028
               82.639999                      -4.4221627
               82.900002                      -4.5941731
               83.160004                      -4.7786681
               83.419998                      -4.9742923
                   83.68                      -5.1785656
               83.940002                      -5.3877364
               84.199997                      -5.5967544
               84.459999                      -5.7994358
               84.720001                      -5.9888648
               84.980003                      -6.1580328
               85.239998                      -6.3006463
                    85.5                      -6.4119549
               85.760002                      -6.4894031
               86.019997                      -6.5329282
               86.279999                       -6.544818
               86.540001                      -6.5291876
               86.800003                      -6.4912354
               87.059998                      -6.4364773
                   87.32                      -6.3701291
               87.580002                      -6.2967078
               87.839996                      -6.2198591
               88.099998                      -6.1423584
               88.360001                      -6.0662255
               88.620003                      -5.9928676
               88.879997                      -5.9232289
               89.139999                      -5.8579083
               89.400002                      -5.7972397
               89.660004                       -5.741346
               89.919998                      -5.6901794
                   90.18                       -5.643568
               90.440002                      -5.6012483
               90.699997                      -5.5629137
               90.959999                      -5.5282561
               91.220001                      -5.4969841
               91.480003                      -5.4688546
               91.739998                      -5.4436512
                      92                      -5.4211856
               92.260002                      -5.4012739
               92.519997                      -5.3837316
               92.779999                      -5.3683693
               93.040001                      -5.3550145
               93.300003                      -5.3435179
               93.559998                      -5.3337743
                   93.82                      -5.3257345
               94.080002                      -5.3194004
               94.339996                      -5.3148211
               94.599998                      -5.3120773
               94.860001                      -5.3112653
               95.120003                      -5.3124989
               95.379997                      -5.3159086
               95.639999                      -5.3216514
               95.900002                      -5.3299235
               96.160004                      -5.3409586
               96.419998                      -5.3550347
                   96.68                      -5.3724554
