        Frequency / MHz                Port 1 [1] (6)/abs,linear
                   240.2                       204.80834
                  240.46                       198.67701
                  240.72                       192.54981
                  240.98                       186.45286
                  241.24                       180.40825
                   241.5                       174.43455
                  241.76                       168.54733
                  242.02                        162.7597
                  242.28                       157.08281
                  242.54                        151.5264
                   242.8                       146.09927
                  243.06                       140.80971
                  243.32                       135.66601
                  243.58                       130.67684
                  243.84                        125.8517
                   244.1                       121.20132
                  244.36                       116.73805
                  244.62                       112.47631
                  244.88                       108.43288
                  245.14                       104.62726
                   245.4                       101.08186
                  245.66                       97.822153
                  245.92                       94.876491
                  246.18                       92.275787
                  246.44                       90.052791
                   246.7                       88.241035
                  246.96                         86.8734
                  247.22                       85.980432
                  247.48                       85.588537
                  247.74                       85.718319
                     248                       86.383313
                  248.26                       87.589338
                  248.52                        89.33458
                  248.78                       91.610379
                  249.04                       94.402555
                   249.3                       97.693034
                  249.56                       101.46153
                  249.82                       105.68706
                  250.08                       110.34925
                  250.34                       115.42923
                   250.6                       120.91028
                  250.86                       126.77817
                  251.12                       133.02131
                  251.38                       139.63068
                  251.64                       146.59965
                   251.9                       153.92376
                  252.16                       161.60032
                  252.42                       169.62802
                  252.68                       178.00645
                  252.94                       186.73553
                   253.2                       195.81487
                  253.46                       205.24308
                  253.72                       215.01688
                  253.98                       225.13018
                  254.24                         235.573
                   254.5                       246.33035
                  254.76                       257.38086
                  255.02                       268.69548
                  255.28                        280.2361
                  255.54                        291.9541
                   255.8                        303.7892
                  256.06                       315.66835
                  256.32                       327.50512
                  256.58                       339.19955
                  256.84                       350.63873
                   257.1                       361.69822
                  257.36                       372.24444
                  257.62                       382.13809
                  257.88                       391.23853
                  258.14                       399.40892
                   258.4                       406.52192
                  258.66                       412.46534
                  258.92                       417.14743
                  259.18                       420.50124
                  259.44                       422.48755
                   259.7                       423.09629
                  259.96                        422.3462
                  260.22                       420.28294
                  260.48                       416.97584
                  260.74                        412.5138
                     261                       407.00068
                  261.26                       400.55058
                  261.52                       393.28337
                  261.78                       385.32069
                  262.04                       376.78255
                   262.3                       367.78461
                  262.56                       358.43606
                  262.82                       348.83818
                  263.08                       339.08339
                  263.34                       329.25473
                   263.6                       319.42584
                  263.86                       309.66112
                  264.12                        300.0162
                  264.38                       290.53861
                  264.64                        281.2685
                   264.9                       272.23956
                  265.16                       263.47983
                  265.42                       255.01261
                  265.68                       246.85732
                  265.94                       239.03029
                   266.2                       231.54551
                  266.46                       224.41527
                  266.72                       217.65081
                  266.98                        211.2628
                  267.24                       205.26181
                   267.5                       199.65877
                  267.76                       194.46525
                  268.02                       189.69379
                  268.28                       185.35811
                  268.54                       181.47329
                   268.8                       178.05585
                  269.06                       175.12374
                  269.32                       172.69625
                  269.58                       170.79378
                  269.84                       169.43759
                   270.1                        168.6494
                  270.36                         168.451
                  270.62                        168.8638
                  270.88                       169.90844
                  271.14                       171.60448
                   271.4                       173.97014
                  271.66                       177.02219
                  271.92                       180.77596
                  272.18                       185.24538
                  272.44                       190.44315
                   272.7                       196.38086
                  272.96                       203.06914
                  273.22                       210.51767
                  273.48                       218.73513
                  273.74                       227.72891
                     274                       237.50472
                  274.26                       248.06588
                  274.52                       259.41251
                  274.78                       271.54031
                  275.04                       284.43914
                   275.3                       298.09143
                  275.56                       312.47024
                  275.82                       327.53726
                  276.08                       343.24075
                  276.34                       359.51358
                   276.6                        376.2716
                  276.86                        393.4126
                  277.12                       410.81605
                  277.38                       428.34391
                  277.64                       445.84276
                   277.9                       463.14719
                  278.16                       480.08449
                  278.42                       496.48023
                  278.68                       512.16446
                  278.94                       526.97769
