        Frequency / MHz                S1,1 (39)/arg,degrees
----------------------------------------------------------------------
                      40                      -141.08625
               40.259998                      -144.63162
                   40.52                      -148.19102
               40.779999                      -151.76455
               41.040001                      -155.35236
               41.299999                       -158.9548
               41.560001                      -162.57254
                   41.82                       -166.2064
               42.079998                      -169.85718
                   42.34                      -173.52533
               42.599998                      -177.21108
               42.860001                       179.08561
               43.119999                       175.36466
               43.380001                       171.62578
               43.639999                       167.86839
               43.900002                       164.09184
                   44.16                       160.29556
               44.419998                       156.47926
                   44.68                       152.64302
               44.939999                       148.78705
               45.200001                       144.91145
               45.459999                       141.01614
               45.720001                       137.10075
                   45.98                       133.16489
               46.240002                       129.20831
                    46.5                       125.23115
               46.759998                       121.23382
                   47.02                       117.21691
               47.279999                       113.18091
               47.540001                        109.1261
               47.799999                       105.05259
               48.060001                       100.96048
                   48.32                       96.850129
               48.579998                        92.72227
                   48.84                       88.577916
               49.099998                       84.418208
               49.360001                       80.244198
               49.619999                       76.056793
               49.880001                       71.856909
               50.139999                       67.645592
               50.400002                       63.424254
                   50.66                       59.194619
               50.919998                        54.95853
                   51.18                       50.717649
               51.439999                       46.473233
               51.700001                       42.226186
               51.959999                       37.977299
               52.220001                        33.72767
                   52.48                       29.478971
               52.740002                       25.233425
                      53                       20.993501
               53.259998                       16.761425
                   53.52                       12.538799
               53.779999                       8.3265182
               54.040001                       4.1249984
               54.299999                    -0.065382005
               54.560001                      -4.2439228
                   54.82                      -8.4095181
               55.079998                      -12.560913
                   55.34                      -16.697139
               55.599998                      -20.817891
               55.860001                      -24.923602
               56.119999                      -29.015248
               56.380001                      -33.093893
               56.639999                      -37.160389
               56.900002                      -41.215259
                   57.16                      -45.259085
               57.419998                      -49.292714
                   57.68                       -53.31783
               57.939999                      -57.336868
               58.200001                       -61.35277
               58.459999                      -65.368516
               58.720001                      -69.387011
                   58.98                      -73.410812
               59.240002                      -77.442796
                    59.5                       -81.48613
               59.759998                      -85.545087
                   60.02                      -89.624615
               60.279999                      -93.730269
               60.540001                      -97.867922
               60.799999                      -102.04326
               61.060001                      -106.26216
                   61.32                      -110.53084
               61.579998                      -114.85643
                   61.84                      -119.24719
               62.099998                      -123.71261
               62.360001                        -128.263
               62.619999                      -132.90936
               62.880001                      -137.66304
               63.139999                      -142.53601
               63.400002                      -147.54114
                   63.66                       -152.6927
               63.919998                      -158.00662
                   64.18                       -163.5004
               64.440002                      -169.19273
               64.699997                      -175.10316
               64.959999                        178.7485
               65.220001                       172.34212
               65.480003                       165.65747
               65.739998                       158.67433
                      66                       151.37295
               66.260002                       143.73492
               66.519997                       135.74447
               66.779999                       127.39015
               67.040001                       118.66661
               67.300003                       109.57625
               67.559998                       100.13122
                   67.82                       90.354732
               68.080002                       80.283099
               68.339996                       69.966726
               68.599998                       59.470883
               68.860001                       48.874691
               69.120003                       38.268284
               69.379997                       27.747716
               69.639999                       17.408121
               69.900002                       7.3364333
               70.159996                      -2.3948658
               70.419998                      -11.731761
                   70.68                      -20.639886
               70.940002                      -29.103392
               71.199997                      -37.121783
               71.459999                      -44.705919
               71.720001                      -51.874449
               71.980003                      -58.650544
               72.239998                      -65.059991
                    72.5                      -71.129764
               72.760002                      -76.887368
               73.019997                      -82.360125
               73.279999                      -87.574455
               73.540001                      -92.554865
               73.800003                      -97.323294
               74.059998                      -101.89908
                   74.32                      -106.29909
               74.580002                      -110.53878
               74.839996                       -114.6328
               75.099998                      -118.59594
               75.360001                      -122.44244
               75.620003                      -126.18538
               75.879997                      -129.83636
               76.139999                      -133.40483
               76.400002                      -136.89878
               76.659996                        -140.326
               76.919998                      -143.69487
                   77.18                      -147.01483
               77.440002                      -150.29627
               77.699997                      -153.54946
               77.959999                      -156.78331
               78.220001                      -160.00623
               78.480003                      -163.22582
               78.739998                      -166.45153
                      79                      -169.69521
               79.260002                      -172.97228
               79.519997                      -176.30154
               79.779999                      -179.70352
               80.040001                       176.79893
               80.300003                       173.18019
               80.559998                       169.40867
                   80.82                       165.44284
               81.080002                       161.22621
               81.339996                        156.6825
               81.599998                       151.71148
               81.860001                       146.18324
               82.120003                       139.93028
               82.379997                       132.74023
               82.639999                        124.3545
               82.900002                       114.49679
               83.159996                       102.96918
               83.419998                       89.845709
                   83.68                       75.681645
               83.940002                       61.479112
               84.199997                       48.267724
               84.459999                       36.659897
               84.720001                       26.776124
               84.980003                       18.439797
               85.239998                       11.376124
                    85.5                       5.3170368
               85.760002                     0.037901176
               86.019997                         -4.6375
               86.279999                      -8.8418368
               86.540001                      -12.672262
               86.800003                      -16.198932
               87.059998                      -19.473765
                   87.32                      -22.537677
