        Frequency / MHz                S1,1 (38)/abs,dB
----------------------------------------------------------------------
                      40                      -5.2331825
               40.259998                      -5.2805188
                   40.52                      -5.3285454
               40.779999                      -5.3772451
               41.040001                      -5.4265679
               41.299999                      -5.4764769
               41.560001                      -5.5269956
                   41.82                      -5.5782006
               42.079998                      -5.6301862
                   42.34                      -5.6830154
               42.599998                      -5.7366874
               42.860001                      -5.7911394
               43.119999                      -5.8462936
               43.380001                      -5.9021002
               43.639999                      -5.9585692
               43.900002                      -6.0157519
                   44.16                      -6.0737036
               44.419998                      -6.1324254
                   44.68                      -6.1918552
               44.939999                      -6.2518746
               45.200001                      -6.3123641
               45.459999                      -6.3732437
               45.720001                       -6.434487
                   45.98                      -6.4961008
               46.240002                      -6.5580721
                    46.5                      -6.6203289
               46.759998                      -6.6827277
                   47.02                      -6.7450865
               47.279999                      -6.8072293
               47.540001                      -6.8690306
               47.799999                      -6.9304142
               48.060001                      -6.9913228
                   48.32                       -7.051669
               48.579998                      -7.1112995
                   48.84                      -7.1700002
               49.099998                      -7.2275298
               49.360001                      -7.2836732
               49.619999                      -7.3382721
               49.880001                      -7.3912239
               50.139999                        -7.44244
               50.400002                      -7.4918052
                   50.66                      -7.5391519
               50.919998                      -7.5842732
                   51.18                      -7.6269651
               51.439999                      -7.6670806
               51.700001                      -7.7045577
               51.959999                      -7.7394085
               52.220001                      -7.7716872
                   52.48                      -7.8014524
               52.740002                      -7.8287502
                      53                      -7.8536363
               53.259998                      -7.8762239
                   53.52                      -7.8967347
               53.779999                      -7.9155159
               54.040001                      -7.9330411
               54.299999                      -7.9498656
               54.560001                      -7.9665959
                   54.82                      -7.9838714
               55.079998                      -8.0023805
                   55.34                       -8.022899
               55.599998                       -8.046318
               55.860001                      -8.0736567
               56.119999                      -8.1060367
               56.380001                       -8.144628
               56.639999                       -8.190603
               56.900002                      -8.2450848
                   57.16                      -8.3091484
               57.419998                      -8.3838193
                   57.68                      -8.4700891
               57.939999                      -8.5689062
               58.200001                      -8.6811483
               58.459999                      -8.8075681
               58.720001                      -8.9487472
                   58.98                      -9.1050627
               59.240002                      -9.2766936
                    59.5                      -9.4636511
               59.759998                      -9.6658334
                   60.02                      -9.8830571
               60.279999                      -10.115079
               60.540001                      -10.361588
               60.799999                      -10.622184
               61.060001                      -10.896372
                   61.32                      -11.183591
               61.579998                      -11.483257
                   61.84                       -11.79483
               62.099998                      -12.117857
               62.360001                      -12.451982
               62.619999                      -12.796929
               62.880001                      -13.152464
               63.139999                      -13.518382
               63.400002                      -13.894531
                   63.66                      -14.280859
               63.919998                      -14.677469
                   64.18                      -15.084625
               64.440002                      -15.502712
               64.699997                      -15.932155
               64.959999                      -16.373363
               65.220001                      -16.826728
               65.480003                      -17.292726
               65.739998                       -17.77205
                      66                      -18.265745
               66.260002                      -18.775238
               66.519997                      -19.302242
               66.779999                      -19.848609
               67.040001                      -20.416214
               67.300003                      -21.006977
               67.559998                       -21.62307
                   67.82                      -22.267236
               68.080002                      -22.943101
               68.339996                      -23.655341
               68.599998                      -24.409702
               68.860001                      -25.212941
               69.120003                      -26.072927
               69.379997                      -26.999104
               69.639999                      -28.003449
               69.900002                      -29.101926
               70.159996                      -30.316347
               70.419998                      -31.676623
                   70.68                       -33.22332
               70.940002                       -35.00962
               71.199997                      -37.096127
               71.459999                      -39.502909
               71.720001                      -41.961389
               71.980003                      -43.272265
               72.239998                      -42.229028
                    72.5                      -40.013417
               72.760002                      -37.840283
               73.019997                      -35.986583
               73.279999                      -34.434187
               73.540001                      -33.122905
               73.800003                      -31.999531
               74.059998                       -31.02324
                   74.32                      -30.163777
               74.580002                      -29.399083
               74.839996                       -28.71319
               75.099998                      -28.094334
               75.360001                      -27.533341
               75.620003                      -27.022501
               75.879997                      -26.555002
               76.139999                      -26.124899
               76.400002                       -25.72732
               76.659996                      -25.358618
               76.919998                      -25.016208
                   77.18                      -24.698161
               77.440002                      -24.402686
               77.699997                      -24.127828
               77.959999                      -23.871462
               78.220001                      -23.631585
               78.480003                      -23.406636
               78.739998                      -23.195649
                      79                      -22.998111
               79.260002                      -22.813626
               79.519997                      -22.641575
               79.779999                      -22.481009
               80.040001                      -22.330806
               80.300003                      -22.189985
               80.559998                      -22.057969
                   80.82                      -21.934607
               81.080002                      -21.819948
               81.339996                      -21.713919
               81.599998                      -21.616112
               81.860001                      -21.525821
               82.120003                      -21.442295
               82.379997                      -21.365037
               82.639999                      -21.293955
               82.900002                      -21.229247
               83.159996                       -21.17111
               83.419998                      -21.119469
                   83.68                      -21.073887
               83.940002                      -21.033742
               84.199997                       -20.99853
               84.459999                      -20.968107
               84.720001                       -20.94269
               84.980003                      -20.922625
               85.239998                      -20.908072
                    85.5                      -20.898821
               85.760002                      -20.894354
               86.019997                      -20.894141
               86.279999                      -20.897937
               86.540001                      -20.905907
               86.800003                      -20.918471
               87.059998                      -20.935982
                   87.32                      -20.958439
               87.580002                      -20.985446
               87.839996                      -21.016447
               88.099998                      -21.051074
               88.360001                      -21.089389
               88.620003                      -21.131833
               88.879997                      -21.178924
               89.139999                       -21.23088
               89.400002                      -21.287455
               89.659996                      -21.348086
               89.919998                      -21.412268
                   90.18                      -21.479915
               90.440002                      -21.551444
               90.699997                      -21.627512
               90.959999                      -21.708585
               91.220001                      -21.794615
               91.480003                       -21.88506
               91.739998                      -21.979271
                      92                      -22.076958
               92.260002                      -22.178457
               92.519997                      -22.284557
               92.779999                       -22.39601
               93.040001                      -22.513037
               93.300003                      -22.635171
               93.559998                      -22.761595
                   93.82                      -22.891745
               94.080002                      -23.025792
               94.339996                      -23.164643
               94.599998                      -23.309411
               94.860001                      -23.460702
               95.120003                      -23.618202
               95.379997                      -23.780887
               95.639999                      -23.947777
               95.900002                      -24.118736
               96.159996                      -24.294748
               96.419998                       -24.47742
                   96.68                       -24.66796
               96.940002                      -24.866332
               97.199997                      -25.071206
               97.459999                      -25.280852
               97.720001                      -25.494464
               97.980003                      -25.712992
               98.239998                      -25.938784
                    98.5                       -26.17411
               98.760002                      -26.419468
               99.019997                      -26.672863
               99.279999                      -26.930811
               99.540001                      -27.190646
               99.800003                      -27.452723
                  100.06                       -27.72075
                  100.32                      -27.999498
                  100.58                      -28.290879
                  100.84                      -28.590703
                   101.1                      -28.888511
                  101.36                      -29.171651
                  101.62                      -29.432179
                  101.88                      -29.672497
                  102.14                      -29.905472
                   102.4                      -30.148086
                  102.66                      -30.412035
                  102.92                      -30.696171
                  103.18                      -30.984438
                  103.44                      -31.250879
                   103.7                        -31.4703
                  103.96                      -31.629107
                  104.22                      -31.729057
