        Time / ns                i2 (6)/real
----------------------------------------------------------------------
                       0                  -1.3607291e-08
             0.069107987                   1.5069689e-06
              0.13821597                   1.7121329e-06
              0.20732398                   1.9330646e-06
              0.27643195                   2.1685273e-06
              0.34553996                   2.4165433e-06
              0.41464797                   2.6742343e-06
              0.48375592                    2.937657e-06
               0.5528639                   3.2015926e-06
              0.62197191                   3.4593395e-06
              0.69107991                   3.7024734e-06
              0.76018792                   3.9205916e-06
              0.82929593                   4.1010244e-06
              0.89840388                   4.2285446e-06
              0.96751183                   4.2850434e-06
               1.0366199                   4.2492156e-06
               1.1057278                   4.0962091e-06
               1.1748359                   3.7972968e-06
               1.2439438                   3.3195349e-06
               1.3130518                   2.6254354e-06
               1.3821598                   1.6726676e-06
               1.4512677                   4.1378934e-07
               1.5203758                  -1.2039761e-06
               1.5894837                  -3.2388957e-06
               1.6585919                  -5.7548032e-06
               1.7276998                  -8.8210727e-06
               1.7968078                   -1.251247e-05
               1.8659157                  -1.6908851e-05
               1.9350237                  -2.2094684e-05
               2.0041318                  -2.8158374e-05
               2.0732398                  -3.5191333e-05
               2.1423476                  -4.3286807e-05
               2.2114556                  -5.2538369e-05
               2.2805638                  -6.3038096e-05
               2.3496718                  -7.4874355e-05
               2.4187796                  -8.8129214e-05
               2.4878876                  -0.00010287535
               2.5569956                  -0.00011917254
               2.6261036                  -0.00013706362
               2.6952116                  -0.00015656989
               2.7643197                  -0.00017768606
               2.8334277                  -0.00020037456
               2.9025354                  -0.00022455923
               2.9716437                  -0.00025011867
               3.0407517                   -0.0002768788
               3.1098595                  -0.00030460503
               3.1789675                  -0.00033299412
               3.2480755                   -0.0003616653
               3.3171837                  -0.00039015146
               3.3862915                  -0.00041788994
               3.4553995                  -0.00044421325
               3.5245075                     -0.00046834
               3.5936155                  -0.00048936601
               3.6627235                  -0.00050625601
               3.7318313                   -0.0005178359
               3.8009396                  -0.00052278605
               3.8700473                  -0.00051963615
               3.9391556                  -0.00050676119
               4.0082636                  -0.00048237992
               4.0773711                  -0.00044455504
               4.1464796                  -0.00039119666
               4.2155876                  -0.00032006856
               4.2846951                  -0.00022879812
               4.3538036                  -0.00011489014
               4.4229112                   2.4254845e-05
               4.4920192                   0.00019131758
               4.5611277                   0.00038903175
               4.6302352                   0.00062015012
               4.6993437                   0.00088740478
               4.7684512                    0.0011934612
               4.8375592                    0.0015408659
               4.9066677                     0.001931987
               4.9757752                    0.0023689496
               5.0448833                    0.0028535624
               5.1139913                    0.0033872405
               5.1830993                    0.0039709192
               5.2522073                    0.0046049654
               5.3213153                    0.0052890806
               5.3904233                    0.0060222014
               5.4595308                    0.0068023982
               5.5286393                    0.0076267677
               5.5977473                    0.0084913271
               5.6668553                    0.0093909111
               5.7359633                     0.010319064
               5.8050709                     0.011267946
               5.8741794                     0.012228237
               5.9432874                     0.013189053
               6.0123949                     0.014137878
               6.0815034                     0.015060497
               6.1506109                     0.015940959
               6.2197189                     0.016761553
               6.2888274                     0.017502803
                6.357935                     0.018143494
               6.4270434                      0.01866072
                6.496151                     0.019029966
                6.565259                     0.019225217
               6.6343675                     0.019219117
                6.703475                     0.018983139
                6.772583                     0.018487817
                6.841691                     0.017703006
                6.910799                     0.016598191
                6.979907                     0.015142823
                7.049015                     0.013306714
               7.1181231                     0.011060455
               7.1872311                    0.0083758812
               7.2563391                    0.0052265744
               7.3254471                    0.0015883863
               7.3945551                   -0.0025599957
               7.4636626                   -0.0072364695
               7.5327706                    -0.012454918
               7.6018791                    -0.018224595
               7.6709876                    -0.024549516
               7.7400947                    -0.031427849
               7.8092031                    -0.038851306
               7.8783112                    -0.046804592
               7.9474187                    -0.055264849
               8.0165272                    -0.064201161
               8.0856352                    -0.073574133
               8.1547422                    -0.083335496
               8.2238512                    -0.093427815
               8.2929592                     -0.10378429
               8.3620663                     -0.11432865
               8.4311752                     -0.12497514
               8.5002832                     -0.13562867
               8.5693903                     -0.14618503
               8.6384993                     -0.15653127
               8.7076073                     -0.16654631
               8.7767143                     -0.17610148
               8.8458223                     -0.18506142
               8.9149313                     -0.19328511
               8.9840384                     -0.20062681
               9.0531464                     -0.20693752
               9.1222553                     -0.21206626
               9.1913624                     -0.21586166
               9.2604704                     -0.21817361
               9.3295794                     -0.21885499
               9.3986874                     -0.21776362
               9.4677944                     -0.21476406
               9.5369024                     -0.20972975
               9.6060114                      -0.2025449
               9.6751184                     -0.19310662
               9.7442265                     -0.18132687
               9.8133354                     -0.16713446
               9.8824425                     -0.15047695
               9.9515505                      -0.1313224
               10.020658                     -0.10966109
               10.089767                    -0.085507028
               10.158875                    -0.058899183
               10.227983                    -0.029902661
               10.297091                     0.001390465
               10.366199                     0.034860585
               10.435307                     0.070360243
               10.504415                      0.10771416
               10.573523                      0.14671956
               10.642631                      0.18714687
               10.711739                      0.22874074
               10.780847                      0.27122137
               10.849955                      0.31428629
               10.919062                      0.35761246
               10.988171                      0.40085855
               11.057279                      0.44366774
               11.126387                      0.48567075
               11.195495                      0.52648914
               11.264603                      0.56573862
               11.333711                      0.60303324
               11.402819                      0.63798887
               11.471927                      0.67022741
               11.541035                      0.69938087
               11.610142                      0.72509563
               11.679251                      0.74703646
               11.748359                      0.76489055
               11.817466                      0.77837157
               11.886575                      0.78722334
               11.955683                      0.79122347
                12.02479                      0.79018646
               12.093899                       0.7839669
               12.163007                      0.77246171
               12.232114                      0.75561261
               12.301222                      0.73340762
               12.370331                      0.70588243
               12.439438                      0.67312104
               12.508546                      0.63525593
               12.577655                      0.59246784
               12.646762                      0.54498488
                12.71587                        0.493081
               12.784979                      0.43707407
               12.854087                      0.37732354
               12.923194                      0.31422719
               12.992302                      0.24821801
               13.061411                      0.17976002
               13.130518                      0.10934421
               13.199626                      0.03748383
               13.268735                    -0.035290498
               13.337842                      -0.1084359
                13.40695                     -0.18140256
               13.476059                     -0.25363919
               13.545166                      -0.3245984
               13.614274                      -0.3937422
               13.683382                     -0.46054739
                13.75249                     -0.52451074
               13.821598                     -0.58515388
               13.890706                     -0.64202815
               13.959814                     -0.69471896
               14.028922                     -0.74284971
                14.09803                     -0.78608543
               14.167138                      -0.8241359
               14.236246                       -0.856758
               14.305354                     -0.88375819
               14.374462                     -0.90499359
                14.44357                     -0.92037308
               14.512678                     -0.92985773
               14.581786                     -0.93346041
               14.650894                     -0.93124497
               14.720002                     -0.92332518
                14.78911                     -0.90986246
               14.858218                     -0.89106393
               14.927325                     -0.86717921
               14.996434                      -0.8384974
               15.065541                     -0.80534345
               15.134649                      -0.7680741
               15.203758                     -0.72707385
               15.272865                     -0.68275034
               15.341975                     -0.63552999
               15.411082                     -0.58585316
               15.480189                     -0.53416944
               15.549298                     -0.48093319
               15.618406                     -0.42659858
               15.687513                     -0.37161541
               15.756622                     -0.31642461
                15.82573                     -0.26145425
               15.894837                     -0.20711571
               15.963946                      -0.1538001
               16.033054                     -0.10187521
               16.102161                    -0.051682595
                16.17127                   -0.0035352339
               16.240377                     0.042284548
               16.309484                      0.08552666
               16.378595                      0.12597445
               16.447702                      0.16344544
               16.516809                      0.19779179
               16.585918                      0.22890015
               16.655025                      0.25669137
               16.724133                      0.28111964
               16.793242                      0.30217144
                16.86235                      0.31986415
               16.931458                      0.33424437
               17.000566                      0.34538588
               17.069674                      0.35338771
               17.138781                       0.3583717
                17.20789                      0.36048004
               17.276999                      0.35987288
               17.346106                      0.35672557
               17.415215                      0.35122609
               17.484322                      0.34357244
               17.553429                      0.33397007
               17.622538                      0.32262924
               17.691645                      0.30976275
               17.760754                      0.29558346
               17.829863                      0.28030226
                17.89897                      0.26412594
