        Frequency / MHz                S1,1 (49)/arg,degrees
----------------------------------------------------------------------
                      40                       123.30272
               40.259998                       118.47405
                   40.52                       113.62072
               40.779999                       108.74358
               41.040001                        103.8437
               41.299999                       98.922484
               41.560001                       93.981654
                   41.82                       89.023026
               42.079998                       84.048381
                   42.34                       79.059385
               42.599998                       74.057677
               42.860001                        69.04499
               43.119999                       64.023318
               43.380001                       58.994997
               43.639999                       53.962571
               43.900002                        48.92865
                   44.16                        43.89564
               44.419998                       38.865733
                   44.68                       33.840906
               44.939999                       28.823164
               45.200001                       23.814691
               45.459999                       18.817944
               45.720001                       13.835523
                   45.98                       8.8699267
               46.240002                       3.9232988
                    46.5                      -1.0026932
               46.759998                      -5.9067715
                   47.02                      -10.787814
               47.279999                      -15.644602
               47.540001                      -20.475714
               47.799999                      -25.279634
               48.060001                      -30.055031
                   48.32                      -34.801044
               48.579998                      -39.517447
                   48.84                      -44.204477
               49.099998                      -48.862599
               49.360001                      -53.492151
               49.619999                      -58.093161
               49.880001                      -62.665611
               50.139999                      -67.209587
               50.400002                      -71.725702
                   50.66                      -76.215261
               50.919998                      -80.680107
                   51.18                      -85.122216
               51.439999                      -89.543295
               51.700001                      -93.944662
               51.959999                      -98.327445
               52.220001                      -102.69289
                   52.48                       -107.0429
               52.740002                      -111.38008
                      53                      -115.70769
               53.259998                      -120.02907
                   53.52                      -124.34716
               53.779999                      -128.66433
               54.040001                      -132.98276
               54.299999                      -137.30478
               54.560001                       -141.6337
                   54.82                      -145.97379
               55.079998                      -150.32999
                   55.34                      -154.70746
               55.599998                      -159.11077
               55.860001                      -163.54388
               56.119999                      -168.01052
               56.380001                      -172.51486
               56.639999                      -177.06241
               56.900002                       178.33988
                   57.16                       173.68387
               57.419998                       168.96143
                   57.68                       164.16491
               57.939999                       159.28769
               58.200001                       154.32348
               58.459999                       149.26532
               58.720001                       144.10437
                   58.98                        138.8299
               59.240002                        133.4295
                    59.5                       127.89086
               59.759998                       122.20306
                   60.02                       116.35745
               60.279999                       110.34751
               60.540001                       104.16778
               60.799999                       97.812834
               61.060001                       91.276698
                   61.32                       84.553606
               61.579998                       77.639515
                   61.84                       70.533934
               62.099998                       63.240849
               62.360001                       55.768483
               62.619999                        48.12766
               62.880001                       40.329471
               63.139999                       32.383694
               63.400002                       24.297787
                   63.66                       16.076916
               63.919998                        7.724223
                   64.18                     -0.75919916
               64.440002                        -9.37551
               64.699997                      -18.132169
               64.959999                      -27.043132
               65.220001                      -36.128895
               65.480003                      -45.414405
               65.739998                       -54.92473
                      66                       -64.68007
               66.260002                      -74.691134
               66.519997                      -84.956444
               66.779999                      -95.462504
               67.040001                      -106.18577
               67.300003                      -117.09746
               67.559998                       -128.1693
                   67.82                      -139.38109
               68.080002                      -150.72925
               68.339996                      -162.23654
               68.599998                      -173.96288
               68.860001                       173.98435
               69.120003                       161.44456
               69.379997                        148.2094
               69.639999                       134.05556
               69.900002                       118.82626
               70.159996                        102.5703
               70.419998                       85.681151
                   70.68                       68.884404
               70.940002                       52.982522
               71.199997                       38.534924
               71.459999                        25.73564
               71.720001                       14.502767
               71.980003                       4.6248925
               72.239998                      -4.1347433
                    72.5                      -11.988806
               72.760002                      -19.109851
               73.019997                      -25.631533
               73.279999                      -31.656469
               73.540001                      -37.265203
               73.800003                       -42.52352
               74.059998                      -47.486828
                   74.32                       -52.20168
               74.580002                      -56.705836
               74.839996                      -61.028034
               75.099998                      -65.189585
               75.360001                      -69.206665
               75.620003                      -73.093152
               75.879997                      -76.862653
               76.139999                      -80.529317
               76.400002                      -84.106205
               76.659996                      -87.604682
               76.919998                      -91.032781
                   77.18                      -94.395694
               77.440002                      -97.697243
               77.699997                      -100.94147
               77.959999                      -104.13379
               78.220001                      -107.28076
               78.480003                      -110.38916
               78.739998                      -113.46422
                      79                      -116.50939
               79.260002                      -119.52631
               79.519997                      -122.51629
               79.779999                      -125.48174
               80.040001                      -128.42665
               80.300003                      -131.35614
               80.559998                      -134.27531
                   80.82                      -137.18819
               81.080002                      -140.09698
               81.339996                       -143.0032
               81.599998                      -145.90854
               81.860001                      -148.81667
               82.120003                      -151.73284
               82.379997                      -154.66359
               82.639999                      -157.61538
               82.900002                       -160.5935
               83.159996                       -163.6024
               83.419998                      -166.64669
                   83.68                      -169.73235
               83.940002                      -172.86839
               84.199997                      -176.06678
               84.459999                      -179.34144
               84.720001                       177.29247
               84.980003                       173.81946
               85.239998                       170.22268
                    85.5                       166.48187
               85.760002                        162.5715
               86.019997                       158.45809
               86.279999                       154.10043
               86.540001                       149.44902
               86.800003                       144.44724
               87.059998                       139.03183
                   87.32                       133.13284
               87.580002                       126.67531
               87.839996                       119.58481
               88.099998                       111.80101
               88.360001                       103.30033
               88.620003                        94.12667
               88.879997                       84.418841
               89.139999                       74.413542
               89.400002                       64.413926
               89.659996                       54.724566
               89.919998                       45.586538
                   90.18                       37.143115
               90.440002                       29.441392
               90.699997                       22.458972
               90.959999                       16.134653
               91.220001                       10.392485
               91.480003                       5.1562985
               91.739998                      0.35604138
                      92                      -4.0699211
               92.260002                      -8.1768865
               92.519997                      -12.012939
