        Frequency / MHz                Port 1 [1] (6)/arg,degrees
                  139.32                       28.912824
                  139.58                       26.650618
                  139.84                       24.266117
                   140.1                       21.482474
                  140.36                       18.209871
                  140.62                       14.658411
                  140.88                       11.217085
                  141.14                       8.1730912
                   141.4                       5.5225286
                  141.66                       3.0272528
                  141.92                       0.4405115
                  142.18                      -2.2782543
                  142.44                      -4.9138395
                   142.7                      -7.1521564
                  142.96                       -8.809813
                  143.22                      -9.9421158
                  143.48                      -10.768961
                  143.74                      -11.503319
                     144                      -12.204587
                  144.26                      -12.748095
                  144.52                      -12.926488
                  144.78                      -12.602094
                  145.04                      -11.796075
                   145.3                      -10.663514
                  145.56                       -9.387259
                  145.82                      -8.0640914
                  146.08                      -6.6544014
                  146.34                      -5.0273211
                   146.6                      -3.0691405
                  146.86                      -0.7780868
                  147.12                       1.7172731
                  147.38                       4.2222904
                  147.64                       6.5776669
                   147.9                       8.7335377
                  148.16                       10.749993
                  148.42                       12.724299
                  148.68                       14.694747
                  148.94                       16.587479
                   149.2                       18.240217
                  149.46                       19.484228
                  149.72                       20.233004
                  149.98                       20.523918
                  150.24                        20.48127
                   150.5                       20.214865
                  150.76                       19.718974
                  151.02                       18.844255
                  151.28                        17.36625
                  151.54                       15.114704
                   151.8                       12.089113
                  152.06                       8.4695122
                  152.32                       4.4806908
                  152.58                      0.20473568
                  152.84                      -4.4804268
                   153.1                      -9.7567017
                  153.36                      -15.613608
                  153.62                      -21.711926
                  153.88                      -27.543764
                  154.14                      -32.765505
                   154.4                      -37.364087
                  154.66                      -41.538127
                  154.92                      -45.463571
                  155.18                      -49.143658
                  155.44                      -52.433352
                   155.7                       -55.18707
                  155.96                      -57.387155
                  156.22                       -59.15794
                  156.48                      -60.683482
                  156.74                      -62.101915
                     157                      -63.442308
                  157.26                      -64.637656
                  157.52                      -65.597905
                  157.78                      -66.285909
                  158.04                      -66.745253
                   158.3                      -67.071313
                  158.56                      -67.352536
                  158.82                      -67.620459
                  159.08                      -67.838654
                  159.34                      -67.935421
                   159.6                      -67.855143
                  159.86                      -67.592813
                  160.12                      -67.192395
                  160.38                      -66.714418
                  160.64                      -66.194774
                   160.9                      -65.620198
                  161.16                      -64.935225
                  161.42                      -64.074604
                  161.68                       -62.99875
                  161.94                      -61.710134
                   162.2                       -60.24235
                  162.46                      -58.629599
                  162.72                      -56.875316
                  162.98                      -54.939811
                  163.24                       -52.75572
                   163.5                      -50.262466
                  163.76                      -47.439273
                  164.02                      -44.317366
                  164.28                      -40.963687
                  164.54                      -37.445562
                   164.8                      -33.800401
                  165.06                      -30.034319
                  165.32                      -26.153721
                  165.58                      -22.207552
                  165.84                      -18.306177
                   166.1                      -14.597158
                  166.36                      -11.210308
                  166.62                       -8.209567
                  166.88                      -5.5847292
                  167.14                      -3.2858687
                   167.4                      -1.2732172
                  167.66                      0.45337852
                  167.92                         1.86507
                  168.18                       2.9458791
                  168.44                       3.7357666
                   168.7                       4.3441534
                  168.96                       4.9225255
                  169.22                       5.6118337
                  169.48                       6.4971673
                  169.74                       7.5957757
                     170                       8.8796098
                  170.26                       10.309857
                  170.52                       11.855749
                  170.78                       13.485439
                  171.04                       15.140317
                   171.3                       16.718107
                  171.56                       18.084129
                  171.82                       19.109545
                  172.08                       19.716242
                  172.34                        19.90254
                   172.6                       19.733436
                  172.86                       19.298463
                  173.12                       18.661076
                  173.38                       17.831889
                  173.64                       16.783684
                   173.9                         15.4973
                  174.16                       14.005219
                  174.42                       12.399524
                  174.68                       10.795088
                  174.94                       9.2735834
                   175.2                       7.8510009
                  175.46                        6.493264
                  175.72                       5.1671312
                  175.98                        3.887911
                  176.24                        2.728616
                   176.5                       1.7839131
                  176.76                       1.1166321
                  177.02                      0.72712265
                  177.28                      0.56633307
                  177.54                      0.58068063
                   177.8                      0.75598154
                  178.06                        1.130235
                  178.32                       1.7674308
                  178.58                       2.7119836
                  178.84                       3.9562504
                   179.1                       5.4427032
                  179.36                       7.0974423
                  179.62                       8.8710567
                  179.88                       10.758953
                  180.14                        12.78778
                   180.4                       14.978132
                  180.66                       17.310266
                  180.92                       19.717018
                  181.18                       22.108524
                  181.44                       24.411527
                   181.7                       26.597227
                  181.96                       28.680259
                  182.22                       30.690706
                  182.48                       32.638578
                  182.74                       34.494729
                     183                        36.20031
                  183.26                        37.69757
                  183.52                       38.961625
                  183.78                       40.012843
                  184.04                       40.901045
                   184.3                       41.669978
                  184.56                       42.324273
                  184.82                       42.820809
                  185.08                       43.090729
                  185.34                       43.078721
                   185.6                       42.774982
                  185.86                       42.217373
                  186.12                       41.457127
                  186.38                       40.506551
                  186.64                       39.303966
                   186.9                       37.722748
                  187.16                       35.623319
                  187.42                       32.919126
                  187.68                       29.611755
                  187.94                       25.758311
                   188.2                       21.381849
                  188.46                       16.399399
                  188.72                       10.653979
                  188.98                       4.0685037
                  189.24                      -3.1767038
                   189.5                      -10.629232
                  189.76                      -17.792423
                  190.02                      -24.386482
                  190.28                      -30.384437
                  190.54                      -35.848695
                   190.8                      -40.774215
                  191.06                      -45.070306
                  191.32                      -48.655102
                  191.58                      -51.546577
                  191.84                      -53.870554
                   192.1                      -55.796727
                  192.36                      -57.459034
                  192.62                      -58.909596
                  192.88                      -60.127583
                  193.14                      -61.069585
                   193.4                      -61.722895
                  193.66                       -62.12706
                  193.92                      -62.356186
                  194.18                      -62.479476
                  194.44                      -62.526697
                   194.7                      -62.479565
                  194.96                      -62.292927
                  195.22                      -61.930065
                  195.48                      -61.388262
                  195.74                      -60.699805
                     196                      -59.910369
                  196.26                       -59.04969
                  196.52                      -58.113075
                  196.78                      -57.065277
                  197.04                       -55.86383
                   197.3                      -54.486237
                  197.56                      -52.943797
                  197.82                      -51.274161
                  198.08                      -49.517975
                  198.34                      -47.694544
                   198.6                      -45.792644
                  198.86                      -43.783319
                  199.12                      -41.646872
                  199.38                      -39.396268
                  199.64                      -37.081221
                   199.9                      -34.769472
                  200.16                      -32.516692
                  200.42                      -30.344926
                  200.68                      -28.244774
                  200.94                      -26.200178
                   201.2                      -24.218214
                  201.46                      -22.342161
                  201.72                      -20.637625
                  201.98                      -19.160347
                  202.24                       -17.92761
                   202.5                      -16.913681
                  202.76                      -16.073491
                  203.02                      -15.378484
                  203.28                      -14.839297
                  203.54                      -14.498912
                   203.8                      -14.400663
                  204.06                      -14.553331
                  204.32                      -14.918581
                  204.58                      -15.431289
                  204.84                      -16.039298
                   205.1                       -16.73371
                  205.36                      -17.547125
                  205.62                      -18.520634
                  205.88                      -19.663141
                  206.14                      -20.932996
                   206.4                      -22.256775
                  206.66                      -23.572152
                  206.92                      -24.862632
                  207.18                      -26.158273
                  207.44                       -27.50264
                   207.7                      -28.910711
                  207.96                      -30.348764
                  208.22                       -31.75129
                  208.48                      -33.062015
                  208.74                      -34.267792
                     209                      -35.400933
                  209.26                      -36.509916
                  209.52                      -37.620473
                  209.78                      -38.714777
                  210.04                      -39.743071
                   210.3                      -40.658204
                  210.56                      -41.447116
                  210.82                      -42.137188
                  211.08                      -42.774559
                  211.34                      -43.390559
                   211.6                      -43.979536
                  211.86                      -44.502911
                  212.12                      -44.915555
                  212.38                      -45.194911
                  212.64                      -45.352636
                   212.9                      -45.421822
                  213.16                      -45.429269
                  213.42                      -45.371523
                  213.68                      -45.210291
