        Time / ns                i1/real
               5.4172983                    0.0063201794
               5.4559932                    0.0067613837
                5.494688                    0.0072165104
               5.5333829                    0.0076849153
               5.5720778                    0.0081658429
               5.6107731                    0.0086584203
               5.6494679                    0.0091616511
               5.6881628                    0.0096744131
               5.7268581                     0.010195446
                5.765553                     0.010723354
               5.8042479                     0.011256596
               5.8429432                     0.011793479
               5.8816381                     0.012332161
               5.9203329                     0.012870639
               5.9590278                     0.013406748
               5.9977226                     0.013938161
                6.036418                      0.01446238
               6.0751128                     0.014976738
               6.1138077                     0.015478397
                6.152503                     0.015964344
               6.1911979                     0.016431393
               6.2298927                     0.016876185
               6.2685881                     0.017295187
               6.3072829                     0.017684698
               6.3459778                     0.018040845
               6.3846726                     0.018359592
               6.4233675                     0.018636744
               6.4620628                     0.018867951
               6.5007577                     0.019048713
               6.5394526                     0.019174391
               6.5781479                     0.019240214
               6.6168427                     0.019241286
               6.6555376                     0.019172609
               6.6942329                     0.019029073
               6.7329273                     0.018805493
               6.7716227                     0.018496606
               6.8103175                     0.018097103
               6.8490124                     0.017601628
               6.8877077                     0.017004812
               6.9264026                     0.016301284
               6.9650974                     0.015485693
               7.0037928                     0.014552736
               7.0424876                     0.013497173
               7.0811825                     0.012313859
               7.1198773                     0.010997763
               7.1585722                     0.009544001
               7.1972675                    0.0079478612
               7.2359624                    0.0062048319
               7.2746572                    0.0043106326
               7.3133526                    0.0022612449
               7.3520474                   5.2943291e-05
               7.3907423                   -0.0023176721
               7.4294376                   -0.0048536435
                7.468133                   -0.0075576212
               7.5068274                    -0.010431832
               7.5455222                    -0.013478041
               7.5842175                    -0.016697524
               7.6229119                    -0.020091033
               7.6616073                    -0.023658751
               7.7003026                    -0.027400276
                7.738997                    -0.031314578
               7.7776923                    -0.035399966
               7.8163877                    -0.039654065
                7.855082                    -0.044073772
               7.8937774                    -0.048655249
               7.9324722                    -0.053393863
               7.9711666                    -0.058284201
               8.0098619                    -0.063319996
               8.0485573                    -0.068494163
               8.0872517                    -0.073798731
                8.125947                    -0.079224832
               8.1646423                    -0.084762715
               8.2033367                    -0.090401709
               8.2420321                    -0.096130207
               8.2807274                      -0.1019357
               8.3194227                     -0.10780471
               8.3581171                     -0.11372285
               8.3968124                     -0.11967479
               8.4355078                     -0.12564428
               8.4742022                     -0.13161418
               8.5128975                     -0.13756643
               8.5515919                     -0.14348212
               8.5902863                     -0.14934145
               8.6289816                     -0.15512383
               8.6676769                     -0.16080788
               8.7063713                     -0.16637146
               8.7450666                     -0.17179173
                8.783762                     -0.17704518
               8.8224564                     -0.18210769
               8.8611517                     -0.18695459
                8.899847                     -0.19156072
               8.9385414                     -0.19590046
               8.9772367                     -0.19994789
               9.0159321                     -0.20367676
               9.0546265                     -0.20706064
               9.0933218                     -0.21007292
               9.1320171                     -0.21268705
               9.1707125                     -0.21487643
               9.2094069                     -0.21661468
               9.2481022                     -0.21787563
               9.2867975                     -0.21863346
               9.3254919                     -0.21886279
               9.3641863                     -0.21853879
               9.4028816                     -0.21763732
                9.441576                     -0.21613494
               9.4802713                     -0.21400917
               9.5189667                     -0.21123844
               9.5576611                     -0.20780233
               9.5963564                     -0.20368162
               9.6350517                     -0.19885841
               9.6737461                     -0.19331625
               9.7124414                     -0.18704019
               9.7511368                     -0.18001699
               9.7898312                     -0.17223515
               9.8285265                     -0.16368499
               9.8672218                     -0.15435886
               9.9059162                     -0.14425111
               9.9446115                     -0.13335826
               9.9833069                     -0.12167907
               10.022002                     -0.10921461
               10.060697                    -0.095968358
               10.099392                    -0.081946239
               10.138087                    -0.067156702
               10.176782                     -0.05161079
               10.215476                    -0.035322178
               10.254171                    -0.018307202
               10.292866                  -0.00058490434
               10.331561                     0.017822945
               10.370256                      0.03689184
               10.408951                     0.056594532
               10.447646                     0.076901026
               10.486341                     0.097778618
               10.525036                       0.1191919
               10.563731                      0.14110281
               10.602427                      0.16347066
               10.641121                      0.18625222
               10.679816                      0.20940179
               10.718512                       0.2328712
               10.757206                      0.25661007
               10.795901                      0.28056568
               10.834597                       0.3046833
               10.873292                      0.32890618
               10.911986                      0.35317573
               10.950682                      0.37743166
               10.989376                       0.4016121
                11.02807                      0.42565382
               11.066766                      0.44949228
               11.105461                      0.47306204
               11.144156                      0.49629664
               11.182851                       0.5191291
               11.221546                      0.54149187
               11.260241                      0.56331718
               11.298936                      0.58453721
               11.337631                       0.6050843
               11.376326                      0.62489116
               11.415021                      0.64389116
               11.453716                      0.66201848
               11.492411                       0.6792084
               11.531106                      0.69539744
               11.569801                      0.71052366
               11.608496                      0.72452694
               11.647191                      0.73734909
               11.685886                      0.74893403
               11.724582                      0.75922829
               11.763276                      0.76818091
                11.80197                      0.77574378
               11.840666                      0.78187186
                11.87936                      0.78652334
               11.918056                      0.78965986
               11.956751                      0.79124665
               11.995445                      0.79125273
               12.034141                       0.7896511
               12.072836                      0.78641868
                12.11153                      0.78153676
               12.150226                      0.77499098
               12.188921                       0.7667712
               12.227615                      0.75687212
               12.266311                      0.74529284
               12.305006                      0.73203725
                 12.3437                      0.71711385
               12.382396                      0.70053601
               12.421091                      0.68232185
               12.459785                      0.66249424
               12.498481                      0.64108086
               12.537176                      0.61811399
               12.575871                      0.59363079
               12.614566                      0.56767279
                12.65326                      0.54028618
               12.691956                      0.51152164
                12.73065                      0.48143396
               12.769345                      0.45008224
               12.808041                      0.41752955
               12.846735                      0.38384289
                12.88543                      0.34909284
               12.924126                      0.31335351
                12.96282                      0.27670231
               13.001515                      0.23921973
               13.040211                      0.20098899
               13.078905                      0.16209601
                 13.1176                        0.122629
               13.156296                     0.082678229
                13.19499                     0.042335801
               13.233685                    0.0016953191
               13.272381                    -0.039148357
               13.311075                    -0.080099426
               13.349771                     -0.12106143
               13.388466                     -0.16193755
                13.42716                     -0.20263094
               13.465855                     -0.24304493
                13.50455                     -0.28308347
               13.543245                     -0.32265133
                13.58194                      -0.3616544
               13.620635                     -0.40000004
                13.65933                      -0.4375973
               13.698025                     -0.47435731
                13.73672                     -0.51019341
               13.775415                     -0.54502147
                13.81411                     -0.57876033
               13.852805                     -0.61133176
                 13.8915                     -0.64266086
               13.930195                     -0.67267627
                13.96889                     -0.70131034
               14.007586                     -0.72849953
                14.04628                     -0.75418425
               14.084975                     -0.77830929
               14.123671                     -0.80082387
               14.162365                     -0.82168192
                14.20106                     -0.84084207
               14.239755                     -0.85826766
                14.27845                     -0.87392718
               14.317144                      -0.8877939
                14.35584                     -0.89984637
               14.394535                     -0.91006809
               14.433229                     -0.91844779
               14.471925                     -0.92497921
                14.51062                     -0.92966133
               14.549314                     -0.93249804
                14.58801                      -0.9334985
               14.626705                     -0.93267655
                 14.6654                     -0.93005121
               14.704095                     -0.92564595
                14.74279                      -0.9194892
               14.781485                     -0.91161376
                14.82018                     -0.90205687
               14.858875                     -0.89085996
                14.89757                     -0.87806863
               14.936266                     -0.86373216
                14.97496                     -0.84790373
               15.013655                      -0.8306399
                15.05235                     -0.81200033
               15.091044                     -0.79204804
               15.129739                     -0.77084863
               15.168435                     -0.74847025
               15.207129                     -0.72498351
               15.245824                     -0.70046097
                15.28452                       -0.674977
               15.323215                     -0.64860767
               15.361909                     -0.62143016
               15.400605                     -0.59352279
                 15.4393                     -0.56496471
               15.477994                     -0.53583544
                15.51669                     -0.50621486
               15.555385                     -0.47618294
               15.594079                     -0.44581926
               15.632775                     -0.41520301
                15.67147                     -0.38441259
               15.710164                     -0.35352555
                15.74886                     -0.32261816
               15.787555                     -0.29176533
               15.826249                     -0.26104039
               15.864944                     -0.23051485
               15.903639                     -0.20025821
               15.942333                     -0.17033783
                15.98103                     -0.14081869
               16.019724                     -0.11176331
               16.058418                    -0.083231561
               16.097115                    -0.055280529
               16.135809                    -0.027964408
               16.174503                   -0.0013343926
                 16.2132                     0.024561416
               16.251894                     0.049678102
               16.290588                     0.073973998
               16.329285                     0.097410738
               16.367979                      0.11995332
               16.406673                      0.14157009
                16.44537                      0.16223285
               16.484064                      0.18191676
                16.52276                      0.20060039
               16.561455                      0.21826571
               16.600149                      0.23489803
               16.638845                      0.25048599
                16.67754                       0.2650215
               16.716234                      0.27849963
                16.75493                      0.29091862
               16.793625                      0.30227977
               16.832319                      0.31258735
               16.871016                      0.32184848
                16.90971                      0.33007306
               16.948404                      0.33727366
               16.987101                      0.34346533
               17.025795                      0.34866565
               17.064489                       0.3528944
               17.103184                      0.35617355
               17.141878                      0.35852709
               17.180573                      0.35998091
               17.219269                      0.36056265
               17.257963                      0.36030152
               17.296658                      0.35922822
               17.335354                      0.35737473
               17.374048                      0.35477424
               17.412743                       0.3514609
               17.451439                      0.34746984
               17.490133                      0.34283686
               17.528828                      0.33759829
               17.567524                       0.3317911
               17.606218                      0.32545239
               17.644913                      0.31861958
               17.683609                      0.31133011
               17.722303                      0.30362138
               17.760998                      0.29553056
               17.799694                      0.28709459
               17.838388                      0.27834997
               17.877083                      0.26933274
               17.915779                      0.26007825
               17.954473                      0.25062123
               17.993168                      0.24099563
               18.031864                      0.23123448
               18.070559                      0.22136989
               18.109253                      0.21143298
               18.147949                      0.20145379
               18.186644                      0.19146122
                18.22534                      0.18148302
               18.264034                      0.17154568
               18.302729                      0.16167448
               18.341425                      0.15189336
               18.380119                      0.14222498
               18.418814                      0.13269065
                18.45751                      0.12331033
               18.496204                      0.11410263
               18.534899                      0.10508478
               18.573595                     0.096272662
               18.612289                     0.087680802
               18.650984                     0.079322368
               18.689678                     0.071209222
               18.728373                     0.063351907
               18.767067                     0.055759676
               18.805763                     0.048440527
               18.844458                     0.041401237
               18.883152                     0.034647379
               18.921848                     0.028183378
               18.960543                     0.022012539
               18.999237                     0.016137086
               19.037933                     0.010558217
               19.076628                    0.0052761366
               19.115322                    0.0002901137
               19.154018                   -0.0044014766
               19.192713                   -0.0088011026
               19.231407                    -0.012912025
               19.270103                    -0.016738247
               19.308798                    -0.020284463
               19.347492                    -0.023556007
               19.386189                    -0.026558805
               19.424883                    -0.029299323
               19.463577                    -0.031784512
               19.502274                    -0.034021765
               19.540968                    -0.036018867
               19.579662                    -0.037783943
               19.618359                     -0.03932542
               19.657053                     -0.04065197
               19.695747                    -0.041772485
               19.734444                     -0.04269601
               19.773138                    -0.043431722
               19.811832                    -0.043988883
               19.850529                    -0.044376802
               19.889223                    -0.044604808
               19.927919                    -0.044682197
               19.966614                    -0.044618223
               20.005308                    -0.044422057
               20.044004                    -0.044102754
               20.082699                    -0.043669242
               20.121393                    -0.043130286
               20.160089                    -0.042494468
               20.198784                    -0.041770164
               20.237478                    -0.040965535
               20.276175                    -0.040088508
               20.314869                    -0.039146759
               20.353563                    -0.038147688
               20.392258                    -0.037098438
               20.430952                    -0.036005858
               20.469646                    -0.034876511
               20.508343                    -0.033716656
               20.547037                     -0.03253226
               20.585732                    -0.031328972
               20.624428                    -0.030112151
               20.663122                    -0.028886834
               20.701817                    -0.027657758
               20.740513                    -0.026429363
               20.779207                    -0.025205774
               20.817902                     -0.02399083
               20.856598                    -0.022788074
               20.895292                    -0.021600762
               20.933987                    -0.020431874
               20.972683                    -0.019284116
               21.011377                    -0.018159926
               21.050072                    -0.017061492
               21.088768                    -0.015990749
               21.127462                    -0.014949401
               21.166157                    -0.013938918
               21.204853                    -0.012960554
               21.243547                    -0.012015356
               21.282242                    -0.011104172
               21.320938                    -0.010227664
               21.359632                   -0.0093863169
               21.398327                    -0.008580449
               21.437023                   -0.0078102225
               21.475718                   -0.0070756557
               21.514412                   -0.0063766316
               21.553108                   -0.0057129073
               21.591803                   -0.0050841258
               21.630499                   -0.0044898246
               21.669193                   -0.0039294455
               21.707888                   -0.0034023437
               21.746584                   -0.0029077972
               21.785278                    -0.002445014
               21.823973                    -0.002013142
               21.862669                   -0.0016112764
               21.901363                   -0.0012384666
               21.940058                  -0.00089372438
               21.978752                  -0.00057603011
               22.017447                  -0.00028433965
               22.056141                   -1.759011e-05
               22.094837                   0.00022529412
               22.133532                    0.0004453962
               22.172226                   0.00064380164
               22.210922                   0.00082159397
               22.249617                   0.00097985007
               22.288311                    0.0011196366
               22.327007                    0.0012420062
               22.365702                    0.0013479944
               22.404396                    0.0014386164
               22.443092                    0.0015148649
               22.481787                    0.0015777072
               22.520481                    0.0016280841
               22.559177                     0.001666907
               22.597872                    0.0016950571
               22.636566                    0.0017133845
               22.675262                    0.0017227061
               22.713957                     0.001723806
               22.752651                     0.001717434
               22.791348                     0.001704306
               22.830042                    0.0016851032
               22.868736                    0.0016604724
               22.907433                    0.0016310259
               22.946127                    0.0015973423
               22.984821                    0.0015599662
               23.023518                    0.0015194091
               23.062212                    0.0014761501
               23.100906                    0.0014306365
               23.139603                    0.0013832842
               23.178297                    0.0013344797
               23.216991                    0.0012845796
               23.255688                    0.0012339129
               23.294382                     0.001182781
               23.333076                    0.0011314594
               23.371773                    0.0010801986
               23.410467                    0.0010292253
               23.449163                   0.00097874342
               23.487858                   0.00092893519
               23.526552                   0.00087996252
               23.565247                   0.00083196798
               23.603941                   0.00078507583
               23.642635                   0.00073939329
               23.681332                   0.00069501175
               23.720026                   0.00065200735
                23.75872                   0.00061044266
               23.797417                   0.00057036709
               23.836111                   0.00053181843
               23.874805                   0.00049482333
               23.913502                   0.00045939849
               23.952196                   0.00042555144
               23.990891                   0.00039328143
               24.029587                   0.00036258023
               24.068281                   0.00033343284
               24.106976                   0.00030581828
               24.145672                   0.00027971019
               24.184366                   0.00025507767
               24.223061                   0.00023188561
               24.261757                   0.00021009553
               24.300451                   0.00018966595
               24.339146                   0.00017055296
               24.377842                   0.00015271064
               24.416536                   0.00013609152
               24.455231                   0.00012064696
               24.493927                   0.00010632752
               24.532621                    9.308329e-05
               24.571316                   8.0864178e-05
               24.610012                   6.9620182e-05
               24.648706                   5.9301648e-05
               24.687401                   4.9859493e-05
               24.726097                    4.124537e-05
               24.764791                   3.3411863e-05
               24.803486                   2.6312628e-05
               24.842182                   1.9902523e-05
               24.880877                   1.4137707e-05
               24.919571                   8.9757386e-06
               24.958267                   4.3756581e-06
               24.996962                   2.9803471e-07
               25.035656                  -3.2949943e-06
               25.074352                   -6.439675e-06
               25.113047                  -9.1706188e-06
               25.151743                  -1.1520809e-05
               25.190437                  -1.3521597e-05
               25.229132                  -1.5202691e-05
               25.267826                  -1.6592199e-05
                25.30652                  -1.7716637e-05
               25.345215                  -1.8600962e-05
               25.383911                  -1.9268624e-05
               25.422606                  -1.9741561e-05
                 25.4613                  -2.0040308e-05
               25.499996                  -2.0183979e-05
               25.538691                  -2.0190366e-05
               25.577385                  -2.0075964e-05
               25.616081                  -1.9856019e-05
               25.654776                  -1.9544606e-05
                25.69347                  -1.9154679e-05
               25.732166                  -1.8698096e-05
               25.770861                   -1.818571e-05
               25.809555                  -1.7627419e-05
               25.848251                  -1.7032195e-05
               25.886946                  -1.6408159e-05
                25.92564                  -1.5762638e-05
               25.964336                  -1.5102191e-05
               26.003031                  -1.4432689e-05
               26.041725                  -1.3759332e-05
               26.080421                  -1.3086723e-05
               26.119116                  -1.2418899e-05
                26.15781                  -1.1759365e-05
               26.196507                  -1.1111165e-05
               26.235201                  -1.0476879e-05
               26.273895                  -9.8587043e-06
               26.312592                  -9.2584505e-06
               26.351286                  -8.6776008e-06
                26.38998                  -8.1173366e-06
               26.428677                  -7.5785629e-06
               26.467371                  -7.0619321e-06
               26.506065                  -6.5678814e-06
               26.544762                  -6.0966486e-06
               26.583456                  -5.6483027e-06
                26.62215                  -5.2227529e-06
               26.660847                  -4.8197821e-06
               26.699541                  -4.4390504e-06
               26.738235                  -4.0801201e-06
               26.776932                  -3.7424763e-06
               26.815626                  -3.4255265e-06
               26.854321                  -3.1286218e-06
               26.893015                  -2.8510678e-06
               26.931709                  -2.5921333e-06
               26.970406                  -2.3510568e-06
                 27.0091                  -2.1270682e-06
               27.047794                  -1.9193774e-06
               27.086491                  -1.7271976e-06
               27.125185                  -1.5497288e-06
               27.163879                   -1.386187e-06
               27.202576                  -1.2358032e-06
                27.24127                  -1.0978169e-06
               27.279964                  -9.7147949e-07
               27.318661                   -8.560753e-07
               27.357355                  -7.5089827e-07
               27.396049                  -6.5527331e-07
               27.434746                   -5.685543e-07
                27.47344                  -4.9010833e-07
               27.512135                  -4.1934825e-07
               27.550831                  -3.5570071e-07
               27.589525                  -2.9861997e-07
                27.62822                  -2.4760052e-07
               27.666916                  -2.0214753e-07
                27.70561                  -1.6181214e-07
               27.744305                  -1.2615834e-07
               27.783001                  -9.4777498e-08
               27.821695                  -6.7299879e-08
                27.86039                  -4.3359446e-08
               27.899086                  -2.2635371e-08
                27.93778                  -4.8127675e-09
               27.976475                   1.0392814e-08
               28.015171                   2.3243556e-08
               28.053865                   3.3987153e-08
                28.09256                   4.2844455e-08
               28.131256                   5.0030014e-08
                28.16995                   5.5726737e-08
               28.208645                   6.0112455e-08
               28.247341                    6.334961e-08
               28.286036                   6.5576792e-08
                28.32473                   6.6930397e-08
               28.363426                   6.7529832e-08
               28.402121                   6.7480734e-08
               28.440815                   6.6882698e-08
               28.479509                   6.5820181e-08
               28.518204                    6.437223e-08
                 28.5569                   6.2609359e-08
               28.595594                   6.0592583e-08
               28.634289                   5.8378429e-08
               28.672985                   5.6013416e-08
               28.711679                   5.3542468e-08
               28.750374                   5.0999162e-08
                28.78907                   4.8417313e-08
               28.827765                   4.5823334e-08
               28.866459                    4.324264e-08
               28.905155                   4.0692925e-08
                28.94385                   3.8193491e-08
               28.982544                   3.5755093e-08
                29.02124                   3.3390673e-08
               29.059935                   3.1108346e-08
               29.098629                   2.8914821e-08
               29.137325                   2.6817496e-08
                29.17602                   2.4817721e-08
               29.214714                   2.2918972e-08
                29.25341                   2.1120837e-08
               29.292105                   1.9422124e-08
               29.330799                   1.7827459e-08
               29.369495                   1.6325794e-08
                29.40819                   1.4926028e-08
               29.446884                   1.3618759e-08
                29.48558                   1.2401324e-08
               29.524275                   1.1272622e-08
               29.562969                   1.0228645e-08
               29.601665                   9.2622363e-09
                29.64036                   8.3751646e-09
               29.679054                   7.5566815e-09
               29.717751                   6.8122139e-09
               29.756445                   6.1304477e-09
               29.795139                   5.5087042e-09
               29.833836                   4.9478577e-09
               29.872532                   4.4360826e-09
               29.911224                   3.9802073e-09
               29.949921                   3.5665761e-09
               29.988617                   3.1957501e-09
               30.027309                   2.8693483e-09
               30.066006                    2.572994e-09
                 30.1047                   2.3195639e-09
               30.143394                   2.0942266e-09
               30.182089                   1.8989643e-09
               30.220785                    1.730023e-09
               30.259478                   1.5833398e-09
               30.298174                   1.4633024e-09
                30.33687                   1.3604841e-09
               30.375563                   1.2820939e-09
               30.414259                   1.2158339e-09
               30.452955                   1.1696643e-09
