        Frequency / MHz                S1,1/abs,dB
                  213.16                      -20.230298
                  213.42                      -20.075636
               213.67999                      -19.934128
                  213.94                      -19.805125
                   214.2                      -19.687993
               214.46001                      -19.582115
                  214.72                      -19.486895
                  214.98                      -19.401746
               215.24001                      -19.326076
                   215.5                      -19.259274
               215.75999                        -19.2007
                  216.02                      -19.149675
                  216.28                      -19.105484
               216.53999                      -19.067376
                   216.8                      -19.034584
                  217.06                      -19.006333
               217.31999                      -18.981861
                  217.58                      -18.960443
                  217.84                      -18.941395
               218.10001                      -18.924089
                  218.36                      -18.907958
                  218.62                      -18.892493
                  218.88                      -18.877237
                  219.14                      -18.861784
               219.39999                      -18.845771
                  219.66                      -18.828876
                  219.92                      -18.810829
               220.17999                       -18.79141
                  220.44                      -18.770468
                   220.7                      -18.747932
               220.96001                      -18.723821
                  221.22                      -18.698253
                  221.48                      -18.671441
               221.74001                      -18.643694
                     222                      -18.615392
               222.25999                       -18.58698
                  222.52                      -18.558932
                  222.78                       -18.53174
               223.03999                      -18.505891
                   223.3                      -18.481857
                  223.56                       -18.46009
               223.81999                      -18.441019
                  224.08                      -18.425059
                  224.34                      -18.412625
               224.60001                      -18.404132
                  224.86                      -18.400014
                  225.12                      -18.400725
                  225.38                      -18.406741
                  225.64                      -18.418556
               225.89999                      -18.436678
                  226.16                      -18.461619
                  226.42                      -18.493889
               226.67999                      -18.533994
                  226.94                      -18.582429
                   227.2                      -18.639693
               227.46001                      -18.706289
                  227.72                       -18.78275
                  227.98                      -18.869651
               228.24001                       -18.96763
                   228.5                      -19.077408
               228.75999                      -19.199808
                  229.02                      -19.335761
                  229.28                      -19.486323
               229.53999                      -19.652677
                   229.8                      -19.836128
                  230.06                      -20.038116
               230.31999                      -20.260205
                  230.58                      -20.504086
                  230.84                      -20.771576
               231.10001                       -21.06461
                  231.36                      -21.385214
                  231.62                      -21.735459
                  231.88                      -22.117363
                  232.14                        -22.5327
               232.39999                      -22.982675
                  232.66                      -23.467361
                  232.92                      -23.984794
               233.17999                      -24.529532
                  233.44                      -25.090524
                   233.7                      -25.648258
               233.96001                      -26.171651
                  234.22                      -26.616396
                  234.48                      -26.928083
               234.74001                      -27.053633
                     235                      -26.959693
               235.25999                      -26.647736
                  235.52                      -26.153804
                  235.78                      -25.533121
               236.03999                      -24.841731
                   236.3                      -24.125247
                  236.56                      -23.415861
               236.81999                      -22.734047
                  237.08                      -22.091641
                  237.34                      -21.494668
               237.60001                      -20.945454
                  237.86                      -20.444051
                  238.12                       -19.98916
                  238.38                      -19.578707
                  238.64                      -19.210204
               238.89999                      -18.880969
                  239.16                      -18.588275
                  239.42                      -18.329429
               239.67999                      -18.101837
                  239.94                      -17.903042
                   240.2                      -17.730742
               240.46001                      -17.582808
                  240.72                      -17.457289
                  240.98                      -17.352409
               241.24001                      -17.266557
                   241.5                      -17.198281
               241.75999                      -17.146258
                  242.02                      -17.109287
                  242.28                      -17.086253
               242.53999                      -17.076125
                   242.8                      -17.077919
                  243.06                      -17.090696
               243.31999                      -17.113545
                  243.58                      -17.145578
                  243.84                      -17.185928
               244.10001                      -17.233743
                  244.36                       -17.28819
                  244.62                      -17.348456
                  244.88                      -17.413741
                  245.14                      -17.483264
               245.39999                      -17.556247
                  245.66                      -17.631922
                  245.92                      -17.709512
               246.17999                      -17.788239
                  246.44                      -17.867315
                   246.7                      -17.945954
               246.96001                       -18.02338
                  247.22                      -18.098841
                  247.48                      -18.171637
               247.74001                      -18.241142
                     248                      -18.306829
               248.25999                      -18.368292
                  248.52                       -18.42526
                  248.78                      -18.477608
               249.03999                      -18.525359
                   249.3                      -18.568668
                  249.56                      -18.607819
               249.81999                      -18.643199
                  250.08                      -18.675285
                  250.34                      -18.704626
               250.60001                      -18.731829
                  250.86                      -18.757552
                  251.12                       -18.78249
                  251.38                      -18.807379
                  251.64                      -18.832987
               251.89999                      -18.860102
                  252.16                      -18.889535
                  252.42                      -18.922102
               252.67999                      -18.958612
                  252.94                      -18.999857
                   253.2                      -19.046599
               253.46001                      -19.099566
                  253.72                      -19.159443
                  253.98                      -19.226872
               254.24001                      -19.302469
                   254.5                      -19.386826
               254.75999                      -19.480533
                  255.02                      -19.584195
                  255.28                      -19.698454
               255.53999                      -19.823997
                   255.8                      -19.961579
                  256.06                      -20.112035
               256.32001                      -20.276283
               256.57999                      -20.455338
                  256.84                      -20.650316
               257.10001                      -20.862453
               257.35999                      -21.093114
                  257.62                      -21.343832
                  257.88                      -21.616341
               258.13998                      -21.912638
               258.39999                      -22.235049
                  258.66                      -22.586327
               258.92001                      -22.969773
               259.17999                      -23.389383
                  259.44                      -23.850043
               259.70001                      -24.357785
               259.95999                      -24.920128
                  260.22                      -25.546556
               260.48001                      -26.249211
               260.73999                      -27.043902
                     261                      -27.951644
               261.26001                      -29.001041
               261.51999                      -30.231976
                  261.78                      -31.701093
               262.04001                      -33.487955
               262.29999                      -35.688411
                  262.56                      -38.299464
               262.82001                      -40.527225
               263.07999                        -40.0638
                  263.34                      -37.332302
               263.60001                      -34.503246
               263.85999                      -32.112539
                  264.12                      -30.120896
                  264.38                      -28.434025
               264.63998                       -26.97834
               264.89999                      -25.702312
                  265.16                      -24.570076
               265.42001                      -23.556267
               265.67999                      -22.642581
                  265.94                       -21.81553
               266.20001                      -21.064985
               266.45999                       -20.38318
                  266.72                      -19.764042
               266.98001                      -19.202709
               267.23999                      -18.695192
                   267.5                      -18.238129
               267.76001                      -17.828595
               268.01999                      -17.463973
                  268.28                      -17.141847
               268.54001                      -16.859929
               268.79999                      -16.616004
                  269.06                      -16.407895
               269.32001                      -16.233432
               269.57999                      -16.090443
                  269.84                      -15.976756
               270.10001                      -15.890201
               270.35999                      -15.828623
                  270.62                      -15.789908
                  270.88                      -15.771993
               271.13998                        -15.7729
               271.39999                       -15.79075
                  271.66                      -15.823774
               271.92001                      -15.870324
               272.17999                       -15.92887
                  272.44                      -15.997991
               272.70001                      -16.076355
               272.95999                      -16.162696
                  273.22                        -16.2558
               273.48001                      -16.354467
               273.73999                      -16.457513
                     274                      -16.563753
               274.26001                      -16.672007
               274.51999                      -16.781113
                  274.78                      -16.889951
               275.04001                      -16.997466
               275.29999                      -17.102696
                  275.56                      -17.204793
               275.82001                       -17.30304
               276.07999                      -17.396861
                  276.34                      -17.485818
               276.60001                        -17.5696
               276.85999                      -17.648021
                  277.12                      -17.721004
                  277.38                      -17.788577
               277.63998                      -17.850877
               277.89999                      -17.908149
                  278.16                       -17.96076
               278.42001                        -18.0092
               278.67999                      -18.054088
                  278.94                      -18.096165
               279.20001                      -18.136274
               279.45999                      -18.175342
                  279.72                      -18.214336
               279.98001                      -18.254232
               280.23999                       -18.29598
                   280.5                      -18.340471
               280.76001                      -18.388523
               281.01999                      -18.440871
                  281.28                      -18.498171
               281.54001                      -18.561018
               281.79999                      -18.629967
                  282.06                      -18.705551
               282.32001                       -18.78831
               282.57999                      -18.878799
                  282.84                      -18.977598
               283.10001                      -19.085306
