        Time / ns                i1/real
               20.433826                    -0.035923254
               20.466837                    -0.034959719
               20.499849                    -0.033973657
                20.53286                    -0.032968808
                20.56587                    -0.031948734
               20.598881                     -0.03091684
               20.631893                     -0.02987637
               20.664904                    -0.028830407
               20.697914                    -0.027781866
               20.730927                     -0.02673351
               20.763937                    -0.025687931
               20.796947                    -0.024647573
               20.829958                     -0.02361472
                20.86297                    -0.022591501
               20.895981                    -0.021579899
               20.928991                    -0.020581745
               20.962004                     -0.01959873
               20.995014                    -0.018632403
               21.028025                    -0.017684171
               21.061035                    -0.016755316
               21.094048                     -0.01584699
               21.127058                    -0.014960213
               21.160069                    -0.014095893
               21.193081                     -0.01325482
               21.226091                    -0.012437672
               21.259102                    -0.011645021
               21.292112                    -0.010877338
               21.325125                    -0.010134996
               21.358135                    -0.009418278
               21.391146                   -0.0087273763
               21.424158                   -0.0080624036
               21.457169                   -0.0074233925
               21.490179                   -0.0068103042
                21.52319                   -0.0062230295
               21.556202                   -0.0056613958
               21.589212                    -0.005125171
               21.622223                   -0.0046140668
               21.655235                   -0.0041277451
               21.688246                   -0.0036658198
               21.721256                   -0.0032278623
               21.754267                   -0.0028134058
               21.787279                   -0.0024219479
                21.82029                   -0.0020529546
                 21.8533                   -0.0017058648
               21.886312                   -0.0013800925
               21.919323                   -0.0010750309
               21.952333                  -0.00079005532
               21.985344                  -0.00052452617
               22.018356                   -0.0002777919
               22.051367                  -4.9191491e-05
               22.084377                   0.00016194268
                22.11739                   0.00035628254
                 22.1504                   0.00053450203
               22.183411                   0.00069727493
               22.216421                   0.00084527279
               22.249434                   0.00097916322
               22.282444                    0.0010996081
               22.315454                    0.0012072617
               22.348467                    0.0013027696
               22.381477                    0.0013867671
               22.414488                    0.0014598781
               22.447498                    0.0015227137
               22.480511                    0.0015758717
               22.513521                    0.0016199355
               22.546532                    0.0016554729
               22.579544                    0.0016830361
               22.612555                    0.0017031605
               22.645565                    0.0017163646
               22.678576                    0.0017231498
               22.711588                    0.0017239993
               22.744598                    0.0017193785
               22.777609                    0.0017097348
               22.810621                    0.0016954971
               22.843632                    0.0016770761
               22.876642                    0.0016548644
               22.909653                    0.0016292364
               22.942665                    0.0016005484
               22.975676                     0.001569139
               23.008686                    0.0015353289
               23.041698                     0.001499422
               23.074709                    0.0014617047
               23.107719                    0.0014224472
                23.14073                     0.001381903
               23.173742                      0.00134031
               23.206753                    0.0012978906
               23.239763                     0.001254852
               23.272776                    0.0012113875
               23.305786                    0.0011676754
               23.338797                    0.0011238812
               23.371807                    0.0010801571
               23.404819                    0.0010366428
                23.43783                   0.00099346566
                23.47084                   0.00095074187
               23.503853                   0.00090857642
               23.536863                   0.00086706399
               23.569874                   0.00082628906
               23.602884                   0.00078632671
               23.635897                   0.00074724306
               23.668907                   0.00070909574
               23.701918                   0.00067193428
                23.73493                   0.00063580088
               23.767941                   0.00060073042
               23.800951                   0.00056675135
               23.833961                    0.0005338859
               23.866974                   0.00050215051
               23.899984                    0.0004715563
               23.932995                   0.00044210948
               23.966007                   0.00041381168
               23.999018                   0.00038666037
               24.032028                   0.00036064917
               24.065039                   0.00033576821
               24.098051                   0.00031200456
               24.131062                   0.00028934231
               24.164072                    0.0002677631
               24.197084                   0.00024724621
               24.230095                   0.00022776902
               24.263105                   0.00020930708
               24.296116                   0.00019183446
               24.329128                   0.00017532396
               24.362139                   0.00015974726
               24.395149                   0.00014507516
               24.428162                   0.00013127779
               24.461172                   0.00011832474
               24.494183                   0.00010618519
               24.527193                   9.4828174e-05
               24.560205                   8.4222534e-05
               24.593216                   7.4337237e-05
               24.626226                   6.5141314e-05
               24.659239                    5.660412e-05
               24.692249                   4.8695285e-05
                24.72526                   4.1384901e-05
                24.75827                   3.4643559e-05
               24.791283                   2.8442397e-05
               24.824293                   2.2753196e-05
               24.857304                   1.7548386e-05
               24.890316                   1.2801148e-05
               24.923326                   8.4854091e-06
               24.956337                   4.5758743e-06
               24.989347                   1.0480733e-06
                25.02236                  -2.1216349e-06
                25.05537                  -4.9560363e-06
               25.088381                  -7.4770687e-06
               25.121393                  -9.7057891e-06
               25.154404                  -1.1662402e-05
               25.187414                  -1.3366242e-05
               25.220425                  -1.4835759e-05
               25.253437                  -1.6088592e-05
               25.286448                  -1.7141503e-05
               25.319458                  -1.8010427e-05
                25.35247                    -1.87105e-05
               25.385481                  -1.9256036e-05
               25.418491                  -1.9660594e-05
               25.451502                   -1.993693e-05
               25.484514                  -2.0097117e-05
               25.517525                  -2.0152464e-05
               25.550535                  -2.0113606e-05
               25.583548                  -1.9990501e-05
               25.616558                  -1.9792453e-05
               25.649569                  -1.9528165e-05
               25.682579                  -1.9205714e-05
               25.715591                  -1.8832628e-05
               25.748602                  -1.8415882e-05
               25.781612                    -1.79619e-05
               25.814625                  -1.7476646e-05
               25.847635                  -1.6965594e-05
               25.880646                  -1.6433765e-05
               25.913656                  -1.5885742e-05
               25.946669                  -1.5325741e-05
               25.979679                  -1.4757552e-05
