        Time / ns                i1 (Mesh Pass=3)/real
               36.460617                  -1.6869139e-07
               36.529152                  -1.7214946e-07
               36.597687                  -1.7450569e-07
               36.666222                  -1.7576855e-07
               36.734756                   -1.759536e-07
               36.803291                  -1.7507308e-07
               36.871826                  -1.7315652e-07
               36.940361                  -1.7023406e-07
                 37.0089                  -1.6633363e-07
               37.077435                  -1.6150176e-07
               37.145969                  -1.5576981e-07
               37.214504                  -1.4918525e-07
               37.283039                  -1.4179854e-07
               37.351574                  -1.3365215e-07
               37.420109                  -1.2480852e-07
               37.488644                  -1.1531422e-07
               37.557178                  -1.0523193e-07
               37.625713                   -9.461349e-08
               37.694248                   -8.352886e-08
               37.762783                  -7.2028314e-08
               37.831318                  -6.0186231e-08
               37.899853                  -4.8056179e-08
               37.968388                  -3.5715939e-08
               38.036922                  -2.3220775e-08
               38.105457                  -1.0639139e-08
               38.173992                   1.9574811e-09
               38.242527                   1.4515232e-08
               38.311062                   2.6959224e-08
               38.379597                   3.9229196e-08
               38.448132                   5.1268639e-08
               38.516666                   6.3005963e-08
               38.585201                   7.4383344e-08
               38.653736                   8.5353982e-08
               38.722271                   9.5855249e-08
               38.790806                   1.0583837e-07
               38.859344                   1.1525758e-07
               38.927879                   1.2406052e-07
               38.996414                   1.3221261e-07
               39.064949                    1.396792e-07
               39.133484                   1.4642542e-07
               39.202019                    1.524177e-07
               39.270554                   1.5764282e-07
               39.339088                   1.6207755e-07
               39.407623                   1.6570586e-07
               39.476158                   1.6852044e-07
               39.544693                   1.7051808e-07
               39.613228                   1.7169576e-07
               39.681763                   1.7205844e-07
               39.750298                   1.7161712e-07
               39.818832                   1.7038678e-07
               39.887367                   1.6837944e-07
               39.955902                   1.6562076e-07
               40.024437                   1.6213166e-07
               40.092972                   1.5794313e-07
               40.161507                   1.5307971e-07
               40.230042                   1.4757819e-07
               40.298576                   1.4148409e-07
               40.367111                   1.3481329e-07
               40.435646                   1.2761923e-07
               40.504181                      1.1994e-07
               40.572716                   1.1181044e-07
               40.641254                   1.0327895e-07
               40.709789                   9.4385413e-08
               40.778324                   8.5176538e-08
               40.846859                   7.5683538e-08
               40.915394                   6.5958325e-08
               40.983929                   5.6038413e-08
               41.052464                   4.5968616e-08
               41.120998                   3.5788315e-08
               41.189533                   2.5541301e-08
               41.258068                   1.5259799e-08
               41.326603                   4.9939719e-09
               41.395138                  -5.2271782e-09
               41.463673                  -1.5356484e-08
               41.532207                  -2.5360569e-08
               41.600742                  -3.5204515e-08
               41.669277                  -4.4846988e-08
               41.737812                  -5.4253324e-08
               41.806347                  -6.3389265e-08
               41.874882                  -7.2217233e-08
               41.943417                  -8.0705632e-08
               42.011951                  -8.8816833e-08
               42.080486                  -9.6517432e-08
               42.149021                  -1.0377938e-07
               42.217556                  -1.1056515e-07
               42.286091                  -1.1684748e-07
               42.354626                  -1.2259524e-07
               42.423164                  -1.2778473e-07
               42.491699                  -1.3238395e-07
               42.560234                  -1.3636901e-07
               42.628769                  -1.3972384e-07
               42.697304                  -1.4241857e-07
               42.765839                  -1.4444065e-07
               42.834373                  -1.4577806e-07
               42.902908                  -1.4641967e-07
               42.971443                  -1.4635368e-07
               43.039978                  -1.4557217e-07
               43.108513                  -1.4408408e-07
               43.177048                  -1.4188896e-07
               43.245583                  -1.3899501e-07
               43.314117                  -1.3541565e-07
               43.382652                  -1.3116905e-07
               43.451187                  -1.2627758e-07
               43.519722                  -1.2076377e-07
               43.588257                  -1.1466283e-07
               43.656792                  -1.0800578e-07
               43.725327                  -1.0083265e-07
               43.793861                   -9.319497e-08
               43.862396                   -8.512712e-08
               43.930931                  -7.6688487e-08
               43.999466                  -6.7931104e-08
               44.068001                   -5.890983e-08
               44.136536                   -4.967665e-08
                44.20507                  -4.0307526e-08
               44.273609                  -3.0851407e-08
               44.342144                  -2.1372449e-08
               44.410679                  -1.1937621e-08
               44.479214                  -2.6003195e-09
               44.547749                   6.5798584e-09
               44.616283                   1.5536674e-08
               44.684818                   2.4217963e-08
               44.753353                   3.2573347e-08
               44.821888                   4.0549939e-08
               44.890423                   4.8095242e-08
               44.958958                   5.5179221e-08
               45.027493                   6.1756587e-08
               45.096027                   6.7797245e-08
               45.164562                    7.326944e-08
               45.233097                   7.8152382e-08
               45.301632                   8.2439833e-08
               45.370167                   8.6101352e-08
               45.438702                   8.9144869e-08
               45.507236                   9.1564864e-08
               45.575771                   9.3365337e-08
               45.644306                   9.4564321e-08
               45.712841                   9.5163394e-08
               45.781376                   9.5195396e-08
               45.849911                   9.4676018e-08
               45.918446                   9.3635158e-08
                45.98698                   9.2105466e-08
               46.055519                   9.0122256e-08
               46.124054                   8.7718178e-08
               46.192589                   8.4935522e-08
               46.261124                   8.1817724e-08
               46.329659                   7.8400568e-08
               46.398193                   7.4726891e-08
               46.466728                   7.0840862e-08
               46.535263                   6.6782796e-08
               46.603798                    6.258967e-08
               46.672333                   5.8309382e-08
               46.740868                   5.3967142e-08
               46.809402                   4.9605958e-08
               46.877937                   4.5249845e-08
               46.946472                   4.0939845e-08
               47.015007                   3.6693514e-08
               47.083542                   3.2534892e-08
               47.152077                    2.848906e-08
               47.220612                    2.455911e-08
               47.289146                   2.0770944e-08
               47.357681                   1.7132839e-08
               47.426216                   1.3640129e-08
               47.494751                   1.0310636e-08
               47.563286                   7.1292461e-09
               47.631821                   4.1068353e-09
               47.700356                   1.2262777e-09
                47.76889                  -1.5109016e-09
               47.837429                  -4.1191153e-09
               47.905964                  -6.6100863e-09
               47.974499                  -8.9927754e-09
               48.043034                  -1.1282435e-08
               48.111568                  -1.3490935e-08
               48.180103                  -1.5630304e-08
               48.248638                  -1.7718346e-08
               48.317173                   -1.976391e-08
               48.385708                  -2.1782517e-08
               48.454243                  -2.3778412e-08
               48.522778                  -2.5764432e-08
               48.591312                  -2.7747568e-08
               48.659847                  -2.9733878e-08
               48.728382                  -3.1727907e-08
               48.796917                   -3.372487e-08
               48.865452                  -3.5728139e-08
               48.933987                  -3.7732914e-08
               49.002522                  -3.9731813e-08
               49.071056                  -4.1719311e-08
               49.139591                  -4.3685464e-08
               49.208126                  -4.5613238e-08
               49.276661                  -4.7491572e-08
               49.345196                  -4.9306067e-08
               49.413731                  -5.1039617e-08
               49.482265                  -5.2669591e-08
                 49.5508                  -5.4179441e-08
               49.619335                  -5.5555876e-08
               49.687874                  -5.6769355e-08
               49.756409                  -5.7807593e-08
               49.824944                  -5.8650016e-08
               49.893478                  -5.9277248e-08
               49.962013                  -5.9676807e-08
               50.030548                  -5.9831315e-08
               50.099083                  -5.9725238e-08
               50.167618                  -5.9355749e-08
               50.236153                  -5.8706721e-08
               50.304688                   -5.777439e-08
               50.373222                   -5.655922e-08
               50.441757                  -5.5054741e-08
               50.510292                  -5.3269435e-08
               50.578827                   -5.120798e-08
               50.647362                  -4.8879659e-08
               50.715897                  -4.6296158e-08
               50.784431                  -4.3468283e-08
               50.852966                  -4.0424116e-08
               50.921501                   -3.717977e-08
               50.990036                  -3.3753668e-08
               51.058571                  -3.0178754e-08
               51.127106                  -2.6476993e-08
               51.195641                  -2.2680675e-08
               51.264175                   -1.881865e-08
                51.33271                  -1.4921008e-08
               51.401245                  -1.1024456e-08
               51.469784                  -7.1606645e-09
               51.538319                  -3.3575827e-09
               51.606853                   3.5054779e-10
               51.675388                   3.9333599e-09
               51.743923                   7.3609292e-09
               51.812458                   1.0603117e-08
               51.880993                    1.363774e-08
               51.949528                   1.6436779e-08
               52.018063                    1.898422e-08
               52.086597                   2.1251662e-08
               52.155132                   2.3235296e-08
               52.223667                      2.4917e-08
               52.292202                   2.6280311e-08
               52.360737                   2.7328218e-08
               52.429272                   2.8060017e-08
               52.497807                   2.8464715e-08
               52.566341                   2.8551289e-08
               52.634876                   2.8331955e-08
               52.703411                   2.7805736e-08
               52.771946                   2.6997414e-08
               52.840481                   2.5912605e-08
               52.909016                   2.4578044e-08
               52.977551                   2.3008932e-08
               53.046085                   2.1224816e-08
                53.11462                   1.9261044e-08
               53.183155                   1.7135987e-08
               53.251694                   1.4875154e-08
               53.320229                   1.2510707e-08
               53.388763                   1.0071477e-08
               53.457298                    7.587996e-09
               53.525833                   5.0821809e-09
               53.594368                   2.5910434e-09
               53.662903                   1.3803787e-10
               53.731438                  -2.2456415e-09
               53.799973                   -4.536937e-09
               53.868507                  -6.7122143e-09
               53.937042                  -8.7405327e-09
